Assignment_time Pickup_time Courier_ID Orders
125 155.0 c1 o859
175 182.0 c1 o2260
35 59.0 c2 o954
75 88.0 c2 o486
90 102.0 c2 o1910
115 132.0 c2 o1653
140 152.0 c2 o409
155 162.0 c2 o2671
175 180.0 c2 o2483
5 15.0 c3 o2001
30 45.0 c3 o1022
50 64.0 c3 o1271
75 88.0 c3 o1056
115 133.0 c3 o1437
135 148.0 c3 o69
165 175.0 c3 o952
30 42.0 c4 o1280
70 80.0 c4 o2421
85 95.0 c4 o934
100 111.0 c4 o938
165 175.0 c4 o2495
15 30.0 c5 o1147
30 46.0 c5 o1878
65 72.0 c5 o40
85 96.0 c5 o2761
100 110.0 c5 o928
130 136.0 c5 o2564
25 42.0 c6 o1967
50 65.0 c6 o1843
75 86.0 c6 o3094
90 103.0 c6 o2048
105 116.0 c6 o1314
135 142.0 c6 o2182
150 159.0 c6 o1254
170 179.0 c6 o393
180 195.0 c6 o805
205 219.0 c6 o324
220 233.0 c6 o3095
10 19.0 c7 o1486
110 122.0 c7 o346
135 145.0 c7 o1757
155 165.0 c7 o392
180 198.0 c7 o2193
200 216.0 c7 o1469
215 229.0 c7 o1770
15 31.0 c8 o2857
30 47.0 c8 o1655
65 75.0 c8 o286
85 99.0 c8 o251
115 123.0 c8 o2181
130 140.0 c8 o2902
155 166.0 c8 o3144
170 178.0 c8 o1175
45 71.0 c9 o2621
90 96.0 c9 o994
105 114.0 c9 o2078
125 139.0 c9 o1656
170 185.0 c9 o1722
195 203.0 c9 o1426
25 48.0 c10 o2304
50 62.0 c10 o2567
80 90.0 c10 o2262
115 124.0 c10 o2921
135 141.0 c10 o1733
160 171.0 c10 o1931
15 29.0 c11 o2992
35 52.0 c11 o836
60 66.0 c11 o504
75 82.0 c11 o1672
100 109.0 c11 o546
115 126.0 c11 o1592
145 151.0 c11 o2341
165 176.0 c11 o2313
20 28.0 c12 o1046
35 54.0 c12 o2113
75 85.0 c12 o2237
90 103.0 c12 o2016
110 121.0 c12 o529
120 135.0 c12 o1302
155 168.0 c12 o519
70 81.0 c13 o2685
90 98.0 c13 o3044
105 112.0 c13 o2960
125 135.0 c13 o703
145 161.0 c13 o610
220 230.0 c13 o2015
35 60.0 c14 o380
80 89.0 c14 o64
100 113.0 c14 o2945
140 146.0 c14 o2153
160 171.0 c14 o1018
10 15.0 c15 o221
40 50.0 c15 o942
80 86.0 c15 o2202
120 129.0 c15 o1402
135 153.0 c15 o295
165 171.0 c15 o2697
25 45.0 c16 o1035
65 76.0 c16 o2868
85 95.0 c16 o158
95 108.0 c16 o2271
110 123.0 c16 o812
135 147.0 c16 o1589
155 165.0 c16 o2229
165 177.0 c16 o3176
50 72.0 c17 o2170
90 102.0 c17 o1387
110 127.0 c17 o510
160 168.0 c17 o638
180 201.0 c17 o1282
200 212.0 c17 o67
225 240.0 c17 o2653
25 46.0 c18 o2372
45 63.0 c18 o2461
120 131.0 c18 o1693
155 166.0 c18 o1645
175 180.0 c18 o315
40 54.0 c19 o939
115 131.0 c19 o287
210 220.0 c19 o1744
25 41.0 c20 o192
45 58.0 c20 o21
70 75.0 c20 o487
85 95.0 c20 o2901
100 109.0 c20 o2592
110 123.0 c20 o1632
135 145.0 c20 o2711
150 159.0 c20 o1343
10 17.0 c21 o180
20 41.0 c21 o822
45 56.0 c21 o1453
90 103.0 c21 o1471
105 114.0 c21 o2371
115 130.0 c21 o1468
135 146.0 c21 o2269
160 172.0 c21 o1509
25 45.0 c22 o1155
45 63.0 c22 o116
80 89.0 c22 o1637
95 108.0 c22 o697
115 123.0 c22 o2746
130 139.0 c22 o2861
150 158.0 c22 o1173
170 176.0 c22 o1118
30 47.0 c23 o593
110 125.0 c23 o66
145 153.0 c23 o1493
160 170.0 c23 o892
15 33.0 c24 o3061
35 49.0 c24 o381
55 65.0 c24 o1016
85 100.0 c24 o2306
105 120.0 c24 o2572
130 140.0 c24 o1066
30 44.0 c25 o1285
50 65.0 c25 o1721
80 90.0 c25 o53
95 106.0 c25 o2828
120 130.0 c25 o422
170 184.0 c25 o181
190 200.0 c25 o2142
205 219.0 c25 o3198
35 52.0 c26 o468
75 85.0 c26 o1787
90 99.0 c26 o3002
105 114.0 c26 o2562
130 138.0 c26 o2297
145 157.0 c26 o2556
25 39.0 c27 o1424
40 55.0 c27 o3100
45 55.0 c28 o1048
80 87.0 c28 o223
100 113.0 c28 o2646
125 132.0 c28 o28
145 152.0 c28 o406
160 169.0 c28 o140
85 95.0 c29 o2446
100 109.0 c29 o1641
115 126.0 c29 o1251
135 148.0 c29 o1711
165 176.0 c29 o1250
180 195.0 c29 o3030
205 215.0 c29 o1891
225 235.0 c29 o356
65 73.0 c30 o2845
80 90.0 c30 o347
95 108.0 c30 o1753
130 138.0 c30 o3012
155 165.0 c30 o1410
180 194.0 c30 o2169
205 216.0 c30 o2930
65 75.0 c31 o1857
90 101.0 c31 o1298
105 115.0 c31 o2439
130 138.0 c31 o1283
155 163.0 c31 o1618
175 186.0 c31 o2809
190 203.0 c31 o2737
210 223.0 c31 o34
225 239.0 c31 o2253
245 274.0 c31 o1818
280 300.0 c31 o3022
65 74.0 c32 o654
90 106.0 c32 o193
105 119.0 c32 o2007
125 137.0 c32 o1146
160 169.0 c32 o2879
180 188.0 c32 o1593
200 213.0 c32 o1393
55 68.0 c33 o788
85 92.0 c33 o1876
105 115.0 c33 o11
