Assignment_time Pickup_time Courier_ID Orders
160 174.0 c1 o2274
200 210.0 c1 o251
220 232.0 c1 o150
100 111.0 c2 o596
135 145.0 c2 o1932
160 171.0 c2 o392
190 198.0 c2 o18
205 215.0 c2 o2344
215 225.0 c2 o950
235 240.0 c2 o2098
90 105.0 c3 o759
120 128.0 c3 o129
140 148.0 c3 o1468
150 162.0 c3 o1072
180 189.0 c3 o1764
190 202.0 c3 o892
210 219.0 c3 o2080
230 238.0 c3 o1327
135 142.0 c4 o2033
180 188.0 c4 o831
200 209.0 c4 o1058
230 239.0 c4 o1123
185 195.0 c5 o562
215 226.0 c5 o1577
105 115.0 c6 o626
130 137.0 c6 o836
150 161.0 c6 o495
175 184.0 c6 o255
200 205.0 c6 o865
215 226.0 c6 o1916
240 249.0 c6 o1484
145 151.0 c7 o322
165 171.0 c7 o1837
210 221.0 c7 o794
165 175.0 c8 o1721
200 206.0 c8 o1362
210 221.0 c8 o1313
230 235.0 c8 o1006
155 164.0 c9 o2188
175 182.0 c9 o1275
90 103.0 c10 o807
165 178.0 c10 o1032
195 209.0 c10 o2151
225 233.0 c10 o722
155 167.0 c12 o2203
190 201.0 c12 o2385
205 219.0 c12 o1061
225 239.0 c12 o1261
120 132.0 c13 o12
160 170.0 c13 o1797
180 190.0 c13 o156
210 222.0 c13 o767
90 98.0 c17 o896
115 127.0 c17 o1478
140 145.0 c17 o1901
155 170.0 c17 o2041
180 190.0 c17 o497
190 202.0 c17 o2381
220 230.0 c17 o1221
100 114.0 c18 o328
125 131.0 c18 o944
140 146.0 c18 o1929
150 159.0 c18 o84
160 175.0 c18 o2270
185 197.0 c18 o2181
205 222.0 c18 o664
235 247.0 c18 o2217
95 104.0 c19 o1202
105 120.0 c19 o2171
145 153.0 c19 o897
160 172.0 c19 o2235
180 190.0 c19 o954
195 202.0 c19 o789
210 221.0 c19 o2306
235 242.0 c19 o2214
190 199.0 c20 o414
220 230.0 c20 o1603
100 109.0 c22 o1992
140 146.0 c22 o568
160 169.0 c22 o2441
170 181.0 c22 o106
185 198.0 c22 o2027
200 212.0 c22 o44
215 227.0 c22 o1604
185 195.0 c23 o105
230 240.0 c23 o2370
85 96.0 c24 o1209
185 199.0 c24 o1415
235 244.0 c24 o1130
235 246.0 c26 o2156
270 277.0 c26 o445
295 308.0 c26 o906
80 90.0 c27 o1109
115 123.0 c27 o1272
145 154.0 c27 o1047
160 168.0 c27 o1553
165 182.0 c27 o111
195 201.0 c27 o1608
115 121.0 c28 o994
155 162.0 c28 o779
150 158.0 c29 o1661
170 178.0 c29 o1148
200 213.0 c29 o1499
240 248.0 c29 o1895
80 90.0 c30 o1793
115 128.0 c30 o900
140 147.0 c30 o72
155 166.0 c30 o481
175 188.0 c30 o875
190 200.0 c30 o271
205 217.0 c30 o2436
235 243.0 c30 o233
100 115.0 c31 o898
125 139.0 c31 o317
150 160.0 c31 o1476
180 187.0 c31 o604
195 204.0 c31 o343
220 232.0 c31 o2222
240 249.0 c31 o203
150 158.0 c32 o1630
145 152.0 c33 o879
165 176.0 c33 o1912
190 202.0 c33 o1340
210 222.0 c33 o1093
225 236.0 c33 o299
110 131.0 c34 o2212
235 249.0 c34 o1449
120 131.0 c36 o1110
155 169.0 c36 o1926
110 122.0 c37 o925
150 162.0 c37 o1171
200 209.0 c37 o1304
220 230.0 c37 o1143
75 82.0 c38 o1328
95 104.0 c38 o1934
115 127.0 c38 o1570
150 161.0 c38 o1859
185 195.0 c38 o1354
200 213.0 c38 o1541
230 237.0 c38 o1129
125 135.0 c40 o839
155 164.0 c40 o138
165 177.0 c40 o1293
200 209.0 c40 o771
215 221.0 c40 o1401
230 239.0 c40 o2273
80 89.0 c41 o1982
100 110.0 c41 o1672
135 145.0 c41 o177
100 114.0 c43 o456
120 131.0 c43 o1808
140 147.0 c43 o2058
150 158.0 c43 o163
155 169.0 c43 o729
175 181.0 c43 o123
190 196.0 c43 o1165
210 222.0 c43 o479
90 103.0 c44 o1957
110 125.0 c44 o204
125 133.0 c46 o1780
185 196.0 c46 o1193
230 240.0 c46 o644
255 264.0 c46 o1718
260 273.0 c47 o2207
230 241.0 c48 o672
255 262.0 c48 o799
135 146.0 c49 o1568
155 165.0 c49 o1704
170 178.0 c49 o1533
185 198.0 c49 o211
200 211.0 c49 o995
230 238.0 c49 o1199
250 256.0 c49 o461
145 152.0 c50 o107
175 182.0 c50 o145
200 209.0 c50 o2280
230 239.0 c50 o247
260 273.0 c50 o1495
285 296.0 c50 o115
155 171.0 c52 o1051
185 197.0 c52 o2057
205 224.0 c52 o856
225 236.0 c52 o31
265 273.0 c52 o76
300 319.0 c52 o2166
325 337.0 c52 o2020
340 355.0 c52 o1580
170 181.0 c53 o627
195 202.0 c53 o960
205 217.0 c53 o915 o2147
245 256.0 c53 o1864
255 267.0 c53 o2420
275 284.0 c53 o1666
155 164.0 c54 o1692
175 185.0 c54 o825
185 200.0 c54 o577
200 214.0 c54 o1840
245 257.0 c54 o821
275 286.0 c54 o920
285 299.0 c54 o1237
135 145.0 c55 o2277
155 166.0 c55 o1417
180 195.0 c55 o2158
205 216.0 c55 o1947
235 244.0 c55 o82
245 257.0 c55 o2178
270 276.0 c55 o969
285 298.0 c55 o523
150 162.0 c56 o1997
170 179.0 c56 o201
185 199.0 c56 o386
215 225.0 c56 o2036
230 238.0 c56 o1113
250 260.0 c56 o1392
275 282.0 c56 o993
160 172.0 c58 o49
220 233.0 c58 o854
250 257.0 c58 o657
125 136.0 c59 o2236
155 163.0 c59 o2137
170 184.0 c59 o1696
210 220.0 c59 o1778
235 241.0 c59 o1056
245 254.0 c59 o1861
265 274.0 c59 o1517
280 288.0 c59 o1954
295 304.0 c59 o437
130 137.0 c60 o531
155 164.0 c60 o380
170 177.0 c60 o174
195 201.0 c60 o1334
210 216.0 c60 o442
225 233.0 c60 o784
240 251.0 c60 o864
260 266.0 c60 o530
285 300.0 c60 o1462
170 191.0 c62 o634
205 219.0 c62 o315
240 261.0 c62 o1227
235 246.0 c63 o2176
265 277.0 c63 o1277
285 297.0 c63 o2055
175 181.0 c64 o633
185 198.0 c64 o1663
215 228.0 c64 o198
240 249.0 c64 o1376
260 271.0 c64 o1060
300 308.0 c64 o1088
145 151.0 c67 o678
165 178.0 c67 o1303
200 212.0 c67 o663
250 268.0 c67 o576
285 298.0 c67 o164
165 177.0 c68 o1572
200 212.0 c68 o436
215 227.0 c68 o810
235 244.0 c68 o2351
265 273.0 c68 o816
125 138.0 c70 o1682
155 162.0 c70 o1867
175 184.0 c70 o178
195 203.0 c70 o1913
215 225.0 c70 o2192
155 169.0 c71 o763
175 183.0 c71 o1266
195 210.0 c71 o2135
230 243.0 c71 o1728
255 265.0 c71 o1660
285 290.0 c71 o2317
165 177.0 c72 o424
185 195.0 c72 o2037
205 213.0 c72 o1053
230 242.0 c72 o1567
250 260.0 c72 o1999
280 287.0 c72 o1835
135 140.0 c73 o584
155 164.0 c73 o878
175 185.0 c73 o457
195 204.0 c73 o218
210 221.0 c73 o2319
245 256.0 c73 o2292
280 289.0 c73 o990
155 164.0 c74 o1134
175 183.0 c74 o1146
190 202.0 c74 o466
215 224.0 c74 o653
230 240.0 c74 o1925
240 253.0 c74 o1919
255 266.0 c74 o48
275 281.0 c74 o1055
295 301.0 c74 o1617
215 226.0 c75 o2056
245 256.0 c75 o1937
260 267.0 c75 o2237
280 290.0 c75 o2433
130 140.0 c76 o2234
145 154.0 c76 o2184
155 164.0 c76 o354
180 193.0 c76 o81
215 226.0 c76 o202
235 240.0 c76 o2042
260 275.0 c76 o997
155 169.0 c77 o636
180 191.0 c77 o2028
205 217.0 c77 o1523
235 241.0 c77 o638
250 264.0 c77 o1408
275 285.0 c77 o1668
175 185.0 c78 o75
200 210.0 c78 o1730
215 230.0 c78 o2402
240 249.0 c78 o955
255 270.0 c78 o1049
130 139.0 c80 o2096
150 160.0 c80 o408
165 176.0 c80 o268
190 195.0 c80 o1548
205 212.0 c80 o1077
215 228.0 c80 o667
240 248.0 c80 o697
280 292.0 c80 o1994
150 160.0 c81 o1746
165 173.0 c81 o286
180 190.0 c81 o6
200 210.0 c81 o45
215 225.0 c81 o297
245 254.0 c81 o2409
260 268.0 c81 o1437
275 281.0 c81 o1878
290 301.0 c81 o1684
135 145.0 c82 o490
160 170.0 c82 o1343
175 184.0 c82 o1802
230 240.0 c82 o911
250 262.0 c82 o1968
275 281.0 c82 o2233
290 296.0 c82 o820
155 174.0 c83 o2061
195 204.0 c83 o1757
235 256.0 c83 o1085
150 162.0 c84 o1638
170 181.0 c84 o1394
200 212.0 c84 o1519
220 230.0 c84 o1069
245 260.0 c84 o412
275 282.0 c84 o376
295 308.0 c84 o656
145 155.0 c86 o275
165 176.0 c86 o409
180 191.0 c86 o1586
205 218.0 c86 o551
235 245.0 c86 o1781
255 262.0 c86 o41
275 285.0 c86 o2342
140 148.0 c87 o2297
170 179.0 c87 o1355
195 201.0 c87 o1164
210 222.0 c87 o240
230 236.0 c87 o1863
250 265.0 c87 o1720
270 282.0 c87 o363
155 165.0 c88 o1429
185 196.0 c88 o1583
200 213.0 c88 o453
230 239.0 c88 o463
245 256.0 c88 o1380
300 335.0 c88 o404
305 340.0 c89 o1532
345 355.0 c89 o1222
145 154.0 c90 o475
155 170.0 c90 o1302
175 184.0 c90 o127
195 204.0 c90 o2439 o1485
220 232.0 c90 o493
240 253.0 c90 o1973
265 274.0 c90 o2034
280 293.0 c90 o2125
255 268.0 c91 o2177
290 299.0 c91 o99
160 173.0 c92 o1716
145 152.0 c93 o91
160 169.0 c93 o948
180 189.0 c93 o1991
145 153.0 c94 o258
165 181.0 c94 o1648
190 197.0 c94 o473
225 233.0 c94 o2357
245 260.0 c94 o371
265 278.0 c94 o2003
150 160.0 c95 o958
160 173.0 c95 o1405
175 188.0 c95 o324
200 209.0 c95 o1493
215 229.0 c95 o642
255 264.0 c95 o928
165 182.0 c96 o2374
195 205.0 c96 o2009
210 225.0 c96 o1038
245 251.0 c96 o2106
260 276.0 c96 o311
285 293.0 c96 o2243
290 305.0 c96 o1236
135 145.0 c97 o842
130 136.0 c99 o1466
145 152.0 c99 o2364
165 175.0 c99 o1141
185 190.0 c99 o217
195 204.0 c99 o2089
215 221.0 c99 o1873
240 252.0 c99 o2194
265 279.0 c99 o295
140 146.0 c101 o1282
165 178.0 c101 o612
190 205.0 c101 o1879
225 234.0 c101 o963
280 289.0 c101 o460
145 150.0 c102 o1128
155 167.0 c102 o1759
175 188.0 c102 o2093
200 209.0 c102 o1469
225 234.0 c102 o92
240 254.0 c102 o1042
275 283.0 c102 o444
150 163.0 c103 o1012
170 179.0 c103 o119
185 197.0 c103 o1438
230 240.0 c103 o273
250 262.0 c103 o2251
290 298.0 c103 o876
145 155.0 c104 o1456
160 172.0 c104 o2265
185 194.0 c104 o2371
205 216.0 c104 o172
220 230.0 c104 o368
240 249.0 c104 o1117
255 264.0 c104 o2107
130 140.0 c105 o1646
150 158.0 c105 o2290
170 182.0 c105 o89
190 199.0 c105 o365
215 227.0 c105 o2304
240 250.0 c105 o1398
260 275.0 c105 o1847
285 296.0 c105 o1831
135 140.0 c106 o1404
180 191.0 c106 o1337
215 221.0 c106 o2291
135 141.0 c107 o1342
155 167.0 c107 o558
180 193.0 c107 o1561
205 215.0 c107 o2102
220 229.0 c107 o1518
235 245.0 c107 o1431
250 260.0 c107 o1949
270 277.0 c107 o732
280 290.0 c107 o2238
130 140.0 c108 o536
145 155.0 c108 o254
165 175.0 c108 o185
285 292.0 c108 o36
130 140.0 c109 o2047
140 150.0 c109 o2127
160 171.0 c109 o726
175 185.0 c109 o1615
190 198.0 c109 o1425
205 214.0 c109 o2045
220 230.0 c109 o1940
235 243.0 c109 o1223
260 270.0 c109 o2069
280 291.0 c109 o162
300 308.0 c109 o1796
205 221.0 c110 o2060
180 194.0 c111 o1034
290 304.0 c112 o124
140 148.0 c113 o2164
180 187.0 c113 o1427
190 203.0 c113 o1151
210 220.0 c113 o869
235 247.0 c113 o2180
250 260.0 c113 o582
280 289.0 c113 o1166
295 309.0 c113 o632
135 144.0 c114 o108
155 163.0 c114 o1120
175 186.0 c114 o2405
245 256.0 c114 o2182
140 151.0 c116 o1917
160 172.0 c116 o1496
180 188.0 c116 o848
195 206.0 c116 o966
215 230.0 c116 o281
240 254.0 c116 o389
255 266.0 c116 o670
280 294.0 c116 o137
190 202.0 c117 o650
145 151.0 c118 o989
160 168.0 c118 o1877
170 184.0 c118 o2339
190 197.0 c118 o109
220 227.0 c118 o374
235 243.0 c118 o736
250 258.0 c118 o2183
285 294.0 c118 o1382
210 223.0 c120 o1037
230 239.0 c120 o431
255 265.0 c120 o2343
275 281.0 c120 o342
145 155.0 c121 o1257
170 177.0 c121 o778
190 196.0 c121 o1370
235 246.0 c121 o2252
265 275.0 c121 o2299
280 292.0 c121 o451
205 214.0 c122 o2394
230 244.0 c122 o1314
275 282.0 c122 o2259
290 301.0 c122 o2201
320 331.0 c122 o390
335 352.0 c122 o1758
355 369.0 c122 o1065
250 264.0 c123 o758
130 139.0 c126 o200
175 185.0 c126 o2162
190 197.0 c126 o1736
215 223.0 c126 o975
275 284.0 c126 o1791
295 307.0 c129 o2254
390 402.0 c131 o544
315 324.0 c132 o309
340 360.0 c132 o533
365 377.0 c132 o1177
390 400.0 c132 o1338
440 448.0 c132 o1821
460 469.0 c132 o1644
335 357.0 c133 o539
380 389.0 c133 o1889
395 404.0 c133 o2128
440 450.0 c133 o94
470 477.0 c133 o513
345 359.0 c134 o1712
425 433.0 c134 o1346 o1885
450 460.0 c134 o639
325 335.0 c135 o2431
355 369.0 c135 o71
385 394.0 c135 o25
330 348.0 c136 o547
355 374.0 c136 o704
390 398.0 c136 o1855
430 437.0 c136 o1562
455 462.0 c136 o1636
485 495.0 c136 o77
310 322.0 c137 o700
335 349.0 c137 o1565
360 369.0 c137 o1581
380 389.0 c137 o1834
410 418.0 c137 o834
435 441.0 c137 o1070
455 465.0 c137 o800
480 488.0 c137 o1744
320 331.0 c138 o369
335 346.0 c138 o193
345 361.0 c138 o14
480 489.0 c138 o472
305 317.0 c139 o893
330 346.0 c139 o1200
370 376.0 c139 o420
390 397.0 c139 o86
410 417.0 c139 o1722
455 463.0 c139 o1139
480 488.0 c139 o819
320 332.0 c140 o1893
335 349.0 c140 o60
360 373.0 c140 o180
380 388.0 c140 o972
455 465.0 c140 o1810
480 488.0 c140 o1452
310 321.0 c141 o1396
335 350.0 c141 o2002
360 374.0 c141 o1569
385 394.0 c141 o1805
455 465.0 c141 o1190
475 484.0 c141 o482
340 348.0 c142 o403
445 456.0 c142 o1621
470 482.0 c142 o1075
320 332.0 c144 o2396
320 332.0 c145 o931
340 351.0 c145 o1039
370 379.0 c145 o710
390 399.0 c145 o1274
300 315.0 c146 o1155
330 342.0 c146 o2355
345 358.0 c146 o66
360 375.0 c146 o13
385 393.0 c146 o910
475 483.0 c146 o26
475 482.0 c147 o514
315 323.0 c148 o2170
325 336.0 c148 o1865
345 354.0 c148 o1571
360 371.0 c148 o1792
410 417.0 c148 o1283
430 436.0 c148 o740
445 454.0 c148 o623
475 485.0 c148 o1882
420 431.0 c149 o1341
320 329.0 c151 o1911
335 350.0 c151 o737
420 429.0 c151 o2407
465 475.0 c151 o652
320 332.0 c153 o1762
385 400.0 c153 o1045
450 461.0 c153 o872
345 355.0 c154 o895
415 426.0 c154 o1246
460 468.0 c154 o2248
315 325.0 c155 o1385
330 347.0 c155 o160
350 366.0 c155 o534
375 384.0 c155 o1514
425 431.0 c155 o2095
470 479.0 c155 o1611
330 339.0 c157 o135
360 370.0 c157 o1062
395 402.0 c157 o841
455 464.0 c157 o2146
480 487.0 c157 o170
320 327.0 c158 o744
340 355.0 c158 o2140
360 369.0 c158 o827
400 407.0 c158 o1839
420 429.0 c158 o625
455 461.0 c158 o1234
465 477.0 c158 o894
305 321.0 c159 o2347
330 347.0 c159 o2103
355 374.0 c159 o20
385 391.0 c159 o1207
420 428.0 c159 o943
440 451.0 c159 o1629
300 314.0 c160 o2173
335 343.0 c160 o1137
370 378.0 c160 o1007
415 424.0 c160 o2232
445 452.0 c160 o801
465 472.0 c160 o560
320 329.0 c163 o735
330 347.0 c163 o165
435 447.0 c163 o661
455 465.0 c163 o332
410 468.0 c164 o1702
350 371.0 c165 o1628
390 398.0 c165 o965
415 425.0 c165 o705
440 446.0 c165 o2029
305 321.0 c166 o2142
325 342.0 c166 o2303
355 371.0 c166 o1610
380 389.0 c166 o35
470 476.0 c166 o2172
305 314.0 c167 o2204
325 336.0 c167 o1989
340 362.0 c167 o1842
375 383.0 c167 o337
395 404.0 c167 o455
415 421.0 c167 o101
450 460.0 c167 o1434
460 472.0 c167 o2071
480 489.0 c167 o1
305 315.0 c168 o1652
350 370.0 c168 o360
390 404.0 c168 o1079
420 429.0 c168 o1132
440 449.0 c168 o1657
460 471.0 c168 o1776
310 319.0 c170 o2225
325 335.0 c170 o919
340 351.0 c170 o1709
370 380.0 c170 o507
415 425.0 c170 o419
445 454.0 c170 o858
465 474.0 c170 o517
300 315.0 c171 o1971
320 332.0 c171 o1942
345 355.0 c171 o1582
390 396.0 c171 o1620
350 368.0 c172 o1843
385 392.0 c172 o792
445 452.0 c172 o2085
455 464.0 c172 o1121
320 333.0 c173 o2391
345 362.0 c173 o464
380 390.0 c173 o1029
365 376.0 c174 o1627
305 319.0 c175 o795
330 344.0 c175 o2153
360 374.0 c175 o2377
410 418.0 c175 o1389
440 449.0 c175 o1845
325 339.0 c176 o723
345 364.0 c176 o662
375 383.0 c176 o605
315 323.0 c177 o1874
320 330.0 c178 o1481
340 350.0 c178 o1331
385 396.0 c178 o146
465 478.0 c178 o1099
310 324.0 c179 o769
330 339.0 c179 o1441
360 374.0 c179 o334
385 392.0 c179 o1344
415 422.0 c179 o2390
435 442.0 c179 o696
455 465.0 c179 o1596
