Assignment_time Pickup_time Courier_ID Orders
25 44.0 c1 o692
80 88.0 c1 o563
100 108.0 c1 o695
130 138.0 c1 o760
150 160.0 c1 o650
135 151.0 c2 o472
40 61.0 c3 o1181
95 111.0 c3 o601
115 127.0 c3 o229
160 174.0 c3 o448
115 131.0 c4 o1111
230 239.0 c5 o707
250 275.0 c5 o433
180 189.0 c6 o738
200 209.0 c6 o208
220 235.0 c6 o235
240 254.0 c6 o598
265 275.0 c6 o869
290 298.0 c6 o181
185 204.0 c7 o920
215 228.0 c7 o1165
235 252.0 c7 o51
265 278.0 c7 o305
275 291.0 c7 o845
180 191.0 c8 o1038
220 233.0 c8 o300
240 263.0 c8 o900
275 285.0 c8 o612
250 284.0 c10 o1142
220 228.0 c11 o100
250 284.0 c11 o821
250 269.0 c12 o75
285 294.0 c12 o763
240 264.0 c13 o476
275 286.0 c13 o616
235 253.0 c14 o665
265 274.0 c14 o850
290 298.0 c14 o266
215 225.0 c15 o373
235 251.0 c15 o1139
260 277.0 c15 o1025
290 297.0 c15 o63
240 264.0 c16 o919
270 277.0 c16 o728
290 300.0 c16 o98
305 314.0 c16 o887
330 338.0 c16 o730
350 362.0 c16 o1128
370 383.0 c16 o46
395 405.0 c16 o963
235 252.0 c17 o516
265 276.0 c17 o79
290 300.0 c17 o737
335 344.0 c17 o987
350 360.0 c17 o43
370 381.0 c17 o912
385 393.0 c17 o776
240 260.0 c18 o273
270 281.0 c19 o437
290 300.0 c19 o942
335 342.0 c19 o1001
355 364.0 c19 o1110
375 388.0 c19 o868
455 467.0 c19 o113
310 324.0 c20 o36
330 338.0 c20 o1004
345 352.0 c20 o7
355 368.0 c20 o794
370 386.0 c20 o112
400 411.0 c20 o662
415 425.0 c20 o1109
465 474.0 c20 o274
295 311.0 c21 o613
320 326.0 c21 o426
330 338.0 c21 o94
345 353.0 c21 o735
360 373.0 c21 o228
385 400.0 c21 o663
410 418.0 c21 o220
440 448.0 c21 o966
455 462.0 c21 o904
355 369.0 c22 o48
385 393.0 c22 o386
400 407.0 c22 o1085
435 443.0 c22 o209
295 308.0 c23 o1060
335 345.0 c23 o1014
345 362.0 c23 o392
370 382.0 c23 o673
395 403.0 c23 o221
430 440.0 c23 o679
445 453.0 c23 o160
460 471.0 c23 o918
320 330.0 c24 o11
355 367.0 c24 o257
380 390.0 c24 o655
410 417.0 c24 o990
465 471.0 c24 o496
345 354.0 c25 o1157
355 372.0 c25 o795
375 385.0 c25 o57
395 402.0 c25 o517
410 420.0 c25 o793
435 444.0 c25 o1155
470 479.0 c25 o381
305 316.0 c26 o1009
330 341.0 c26 o240
345 362.0 c26 o618
370 384.0 c26 o705
400 408.0 c26 o714
425 435.0 c26 o479
450 460.0 c26 o1185
305 314.0 c27 o446
340 350.0 c27 o370
360 377.0 c27 o898
385 395.0 c27 o711
445 455.0 c27 o926
470 480.0 c27 o168
370 383.0 c28 o992
395 407.0 c28 o857
415 424.0 c28 o210
455 461.0 c28 o997
335 343.0 c29 o621
355 367.0 c29 o1057
370 387.0 c29 o949
400 411.0 c29 o252
435 442.0 c29 o664
460 471.0 c29 o432
310 322.0 c30 o125
340 351.0 c30 o268
360 372.0 c30 o1140
385 395.0 c30 o710
415 421.0 c30 o297
435 441.0 c30 o927
455 466.0 c30 o487
465 477.0 c30 o349
375 384.0 c31 o604
395 403.0 c31 o1024
355 363.0 c32 o704
370 379.0 c32 o825
380 391.0 c32 o344
405 414.0 c32 o591
420 434.0 c32 o806
310 322.0 c34 o1108
335 340.0 c34 o328
350 360.0 c34 o838
365 380.0 c34 o811
400 411.0 c34 o415
435 443.0 c34 o1098
460 472.0 c34 o722
360 375.0 c35 o137
410 419.0 c35 o1019
435 442.0 c35 o1050
450 460.0 c35 o61
310 326.0 c36 o539
340 346.0 c36 o734
350 363.0 c36 o1023
365 382.0 c36 o120
385 396.0 c36 o651
410 417.0 c36 o1018
435 441.0 c36 o470
450 460.0 c36 o777
350 365.0 c37 o159
380 393.0 c37 o609
415 423.0 c37 o270
450 462.0 c37 o401
465 480.0 c38 o140
300 310.0 c39 o999
315 325.0 c39 o478
345 357.0 c39 o1010
360 376.0 c39 o1137
380 391.0 c39 o153
405 412.0 c39 o619
435 444.0 c39 o853
460 469.0 c39 o172
350 363.0 c40 o391
370 381.0 c40 o1011
400 416.0 c40 o947
440 447.0 c40 o1177
465 475.0 c40 o387
350 363.0 c41 o41
380 390.0 c41 o1145
445 457.0 c41 o978
300 313.0 c42 o975
325 337.0 c42 o1126
345 354.0 c42 o893
365 378.0 c42 o243
380 394.0 c42 o1102
420 427.0 c42 o1070
440 448.0 c42 o620
345 361.0 c43 o357
370 382.0 c43 o1156
385 394.0 c43 o368
405 415.0 c43 o141
430 438.0 c43 o296
450 459.0 c43 o830
470 480.0 c43 o813
310 326.0 c44 o1166
340 349.0 c44 o955
380 394.0 c44 o490
410 418.0 c44 o29
440 450.0 c44 o1176
365 378.0 c45 o909
405 413.0 c45 o469
440 451.0 c45 o491
460 469.0 c45 o540
465 479.0 c45 o1169
365 384.0 c46 o1017
385 396.0 c46 o304
400 409.0 c46 o409
425 432.0 c46 o1159
445 453.0 c46 o582
345 361.0 c47 o88
370 384.0 c47 o1
395 405.0 c47 o1123
415 421.0 c47 o1081
430 439.0 c47 o886
450 460.0 c47 o211
310 320.0 c48 o952
335 343.0 c48 o530
365 379.0 c48 o889
390 405.0 c48 o26
420 426.0 c48 o769
450 462.0 c48 o502
335 344.0 c49 o184
365 380.0 c49 o1179
405 418.0 c49 o444
440 447.0 c49 o485
470 480.0 c49 o636
295 311.0 c50 o238
330 340.0 c50 o956
345 357.0 c50 o429
360 375.0 c50 o249
410 419.0 c50 o761
450 457.0 c50 o983
455 467.0 c50 o1105
295 308.0 c51 o239
325 337.0 c51 o241
350 363.0 c51 o93
375 387.0 c51 o1144
395 404.0 c51 o227
420 430.0 c51 o596
445 455.0 c51 o202
295 309.0 c52 o70
325 331.0 c52 o1091
345 354.0 c52 o789
365 373.0 c52 o170
400 410.0 c52 o164
305 315.0 c53 o340
340 353.0 c53 o3
365 379.0 c53 o701
440 449.0 c53 o1078
460 474.0 c53 o843
315 328.0 c54 o31
340 347.0 c54 o854
355 368.0 c54 o583
380 390.0 c54 o377
395 403.0 c54 o587
445 455.0 c54 o155
465 477.0 c54 o1042
380 394.0 c56 o837
425 433.0 c56 o669
440 448.0 c56 o817
355 369.0 c57 o136
370 383.0 c57 o265
385 397.0 c57 o1129
410 419.0 c57 o244
435 444.0 c57 o932
430 437.0 c58 o178
455 465.0 c58 o833
585 599.0 c59 o1063
600 614.0 c59 o320
615 629.0 c59 o877
640 650.0 c59 o20
485 495.0 c60 o1002
510 519.0 c60 o262
540 555.0 c60 o363
565 576.0 c60 o610
585 596.0 c60 o385
600 613.0 c60 o192
630 641.0 c60 o1164
555 568.0 c61 o834
570 582.0 c61 o736
585 597.0 c61 o677
625 642.0 c61 o605
645 657.0 c61 o24
485 498.0 c62 o352
525 537.0 c62 o130
540 552.0 c62 o85
570 576.0 c62 o564
585 596.0 c62 o454
620 627.0 c62 o217
640 650.0 c62 o842
605 617.0 c63 o783
630 642.0 c63 o672
485 494.0 c64 o1072
505 515.0 c64 o644
515 531.0 c64 o974
540 547.0 c64 o681
550 561.0 c64 o1099
565 577.0 c64 o1095
610 625.0 c64 o977
630 643.0 c64 o553
505 516.0 c65 o632
525 533.0 c65 o602
550 561.0 c65 o135
575 584.0 c65 o205
595 615.0 c65 o189
625 637.0 c65 o199
645 654.0 c65 o316
505 521.0 c66 o930
585 595.0 c66 o443
610 624.0 c66 o412
625 641.0 c66 o80
640 656.0 c66 o1138
480 489.0 c67 o757
490 506.0 c67 o177
510 522.0 c67 o880
530 546.0 c67 o1079
560 570.0 c67 o319
610 626.0 c67 o272
630 644.0 c67 o259
645 657.0 c67 o117
485 494.0 c68 o488
505 518.0 c68 o428
525 536.0 c68 o718
540 553.0 c68 o1130
570 580.0 c68 o859
590 608.0 c68 o799
615 631.0 c68 o176
640 649.0 c68 o21
485 501.0 c69 o165
500 516.0 c69 o325
520 535.0 c69 o642
545 552.0 c69 o820
565 574.0 c69 o102
590 608.0 c69 o1016
615 623.0 c69 o15
630 640.0 c69 o226
645 658.0 c69 o712
490 510.0 c70 o640
515 528.0 c70 o687
540 550.0 c70 o149
500 514.0 c71 o864
520 530.0 c71 o803
535 548.0 c71 o271
550 563.0 c71 o923
570 581.0 c71 o504
595 603.0 c71 o161
