Assignment_time Pickup_time Courier_ID Orders
15 24.0 c1 o1151
30 45.0 c1 o23
65 74.0 c1 o309
90 96.0 c1 o289
100 110.0 c1 o1105
120 132.0 c1 o284
130 143.0 c1 o1304 o847
155 171.0 c1 o1199
25 38.0 c2 o948
40 62.0 c2 o1085
80 90.0 c2 o762
95 109.0 c2 o679
110 125.0 c2 o1027
130 144.0 c2 o743 o1249
165 176.0 c2 o431
15 25.0 c3 o1298
35 47.0 c3 o419
45 67.0 c3 o1167
80 86.0 c3 o303
90 100.0 c3 o986
105 116.0 c3 o206
115 132.0 c3 o548
135 150.0 c3 o475
150 165.0 c3 o1203
35 48.0 c4 o136
70 76.0 c4 o660
80 89.0 c4 o793
105 114.0 c4 o77
120 134.0 c4 o49
140 156.0 c4 o1069
155 166.0 c4 o595
165 179.0 c4 o1220
45 85.0 c5 o635
95 105.0 c5 o75
115 130.0 c5 o1039
130 146.0 c5 o1059
150 172.0 c5 o427
175 187.0 c5 o27
190 205.0 c5 o59
210 222.0 c5 o626
25 36.0 c6 o141
40 59.0 c6 o872
80 90.0 c6 o560
95 106.0 c6 o539
115 127.0 c6 o367
135 166.0 c6 o829
170 179.0 c6 o1357
45 81.0 c7 o445
90 98.0 c7 o978
105 116.0 c7 o1313
115 130.0 c7 o18
130 146.0 c7 o82
150 165.0 c7 o432
175 188.0 c7 o974
190 200.0 c7 o153
205 212.0 c7 o1256
215 230.0 c7 o1283
15 20.0 c8 o273
30 46.0 c8 o256
60 66.0 c8 o1067
70 80.0 c8 o1042
110 119.0 c8 o942
120 132.0 c8 o992
135 154.0 c8 o1134
160 173.0 c8 o1164
20 29.0 c9 o880
40 54.0 c9 o711
50 64.0 c9 o46 o237
85 90.0 c9 o881
95 106.0 c9 o882
105 116.0 c9 o559
120 132.0 c9 o884
135 156.0 c9 o1330
155 168.0 c9 o1179
165 178.0 c9 o1296
30 52.0 c10 o661
120 133.0 c10 o1023
140 174.0 c10 o684
180 208.0 c10 o1265
25 44.0 c11 o171
45 73.0 c11 o567
80 90.0 c11 o78
95 106.0 c11 o1166
110 120.0 c11 o257
130 150.0 c11 o163
155 170.0 c11 o1323
80 90.0 c12 o1086
105 114.0 c12 o1009
120 129.0 c12 o969
130 153.0 c12 o128
165 189.0 c12 o1289
195 236.0 c12 o830
70 78.0 c13 o592
85 95.0 c13 o962
95 108.0 c13 o1101
105 120.0 c13 o277
125 139.0 c13 o232
140 156.0 c13 o185
160 172.0 c13 o620
180 191.0 c13 o1056
200 221.0 c13 o13
230 245.0 c13 o486
250 269.0 c13 o720
275 285.0 c13 o57
105 120.0 c14 o325
125 149.0 c14 o1047
155 171.0 c14 o858
180 193.0 c14 o521
205 216.0 c14 o1262
215 228.0 c14 o1062
230 241.0 c14 o932
250 264.0 c14 o943
90 98.0 c15 o658
105 117.0 c15 o841
115 130.0 c15 o889
145 162.0 c15 o354
160 175.0 c15 o499
185 197.0 c15 o1201
200 209.0 c15 o1016
215 228.0 c15 o132
235 248.0 c15 o686
100 110.0 c16 o909
115 125.0 c16 o960
125 142.0 c16 o179
145 159.0 c16 o944
170 184.0 c16 o725
185 197.0 c16 o47
195 208.0 c16 o69
220 228.0 c16 o343
70 79.0 c17 o979
95 103.0 c17 o597
105 119.0 c17 o990
120 134.0 c17 o451
135 150.0 c17 o123
155 169.0 c17 o613
190 202.0 c17 o380
205 220.0 c17 o456
225 234.0 c17 o391
105 115.0 c18 o209
125 137.0 c18 o824
140 155.0 c18 o201
165 180.0 c18 o930
185 198.0 c18 o1234
205 214.0 c18 o1104
220 232.0 c18 o1093
75 81.0 c19 o245
90 97.0 c19 o208
100 112.0 c19 o731
115 127.0 c19 o987
125 144.0 c19 o1219
150 175.0 c19 o268
175 188.0 c19 o137
195 207.0 c19 o1004
215 227.0 c19 o968
120 139.0 c20 o614
155 178.0 c20 o1344
225 240.0 c20 o131
130 174.0 c21 o886
175 187.0 c21 o561
185 202.0 c21 o1196
210 216.0 c21 o462
215 228.0 c21 o1123
65 73.0 c22 o356
90 98.0 c22 o125
105 111.0 c22 o1338
110 126.0 c22 o903
125 150.0 c22 o1314
155 178.0 c22 o1288
190 204.0 c22 o545
215 230.0 c22 o172
95 105.0 c23 o831
110 124.0 c23 o616
125 139.0 c23 o538
145 158.0 c23 o716
165 188.0 c23 o1295
190 202.0 c23 o777
215 225.0 c23 o11
225 237.0 c23 o350
120 133.0 c24 o1211
135 151.0 c24 o28
155 170.0 c24 o905
185 203.0 c24 o304
205 219.0 c24 o164
230 238.0 c24 o1108
90 100.0 c25 o1254
105 120.0 c25 o797
125 138.0 c25 o1197
145 157.0 c25 o1213
165 176.0 c25 o241
185 193.0 c25 o752
195 208.0 c25 o585
220 227.0 c25 o204
105 118.0 c26 o840
120 139.0 c26 o1212
140 151.0 c26 o512
155 167.0 c26 o1284
165 183.0 c26 o859
190 206.0 c26 o417
210 218.0 c26 o118
225 235.0 c26 o1128
75 85.0 c27 o1180
85 97.0 c27 o513
105 117.0 c27 o775
120 137.0 c27 o347
145 163.0 c27 o460
165 182.0 c27 o312
195 204.0 c27 o449
210 221.0 c27 o599
65 74.0 c28 o238
85 94.0 c28 o946
100 109.0 c28 o1205
120 139.0 c28 o1120
135 152.0 c28 o1116
150 164.0 c28 o293
160 175.0 c28 o168
175 187.0 c28 o413
190 201.0 c28 o488
205 213.0 c28 o741
225 234.0 c28 o975
80 91.0 c29 o103
95 107.0 c29 o1020
115 127.0 c29 o928
125 138.0 c29 o1349
140 156.0 c29 o1300
160 177.0 c29 o693
180 193.0 c29 o1309
200 213.0 c29 o885
230 238.0 c29 o99
70 79.0 c30 o26
90 98.0 c30 o1217
100 115.0 c30 o940
125 135.0 c30 o1352
140 154.0 c30 o385
160 173.0 c30 o282
185 195.0 c30 o221
200 208.0 c30 o891
210 230.0 c30 o953
130 172.0 c31 o269
180 188.0 c31 o1050
200 208.0 c31 o552
210 222.0 c31 o319
230 238.0 c31 o452
80 94.0 c32 o230
100 113.0 c32 o408
115 124.0 c32 o144
130 144.0 c32 o225
140 156.0 c32 o690
155 168.0 c32 o564
165 180.0 c32 o102
180 192.0 c32 o1229
200 213.0 c32 o378
225 231.0 c32 o1114
125 142.0 c33 o1360
150 168.0 c33 o1257 o184
185 195.0 c33 o985
200 209.0 c33 o469
230 240.0 c33 o242
95 105.0 c34 o109
120 137.0 c34 o339
145 158.0 c34 o1077
155 171.0 c34 o223
180 191.0 c34 o390
230 240.0 c34 o275
75 85.0 c35 o662
95 102.0 c35 o683
110 119.0 c35 o1193
120 135.0 c35 o212
140 156.0 c35 o875
155 170.0 c35 o439
180 189.0 c35 o549
190 202.0 c35 o30
210 220.0 c35 o1264
230 240.0 c35 o1006
70 78.0 c36 o355
85 92.0 c36 o216
95 105.0 c36 o1194
110 120.0 c36 o935
125 135.0 c36 o307
135 148.0 c36 o692
145 160.0 c36 o119
160 172.0 c36 o1207
170 189.0 c36 o748
195 210.0 c36 o1255
225 235.0 c36 o50
120 141.0 c37 o1136
145 159.0 c37 o279
160 171.0 c37 o140
170 192.0 c37 o412
190 209.0 c37 o484
210 220.0 c37 o88
230 238.0 c37 o792
95 105.0 c38 o653
110 126.0 c38 o285
135 150.0 c38 o1147
160 174.0 c38 o1173
185 195.0 c38 o619
195 207.0 c38 o1245
210 222.0 c38 o607
85 99.0 c39 o926
105 114.0 c39 o97
115 127.0 c39 o324
135 149.0 c39 o703
145 160.0 c39 o423
160 170.0 c39 o1011
170 183.0 c39 o945
185 200.0 c39 o1299
205 219.0 c39 o48
220 231.0 c39 o239
115 131.0 c40 o622
145 161.0 c40 o578 o1043
185 195.0 c40 o776
200 211.0 c40 o809
220 232.0 c40 o636
55 65.0 c41 o733
80 87.0 c41 o228
95 111.0 c41 o1055
110 123.0 c41 o274
125 138.0 c41 o259
140 151.0 c41 o643 o404
155 171.0 c41 o373
170 190.0 c41 o127
195 208.0 c41 o266
215 226.0 c41 o895
230 240.0 c41 o646
90 99.0 c42 o836
115 124.0 c42 o430
135 157.0 c42 o1127
155 170.0 c42 o1002
170 191.0 c42 o1321
205 216.0 c42 o902
220 233.0 c42 o524
60 68.0 c43 o1130
100 107.0 c43 o1133
115 123.0 c43 o1319
125 136.0 c43 o368
140 154.0 c43 o675
155 168.0 c43 o742
185 195.0 c43 o917
