Assignment_time Pickup_time Courier_ID Orders
35 50.0 c1 o490
135 144.0 c1 o1598
85 92.0 c2 o340
110 118.0 c2 o79
160 173.0 c2 o1319
195 201.0 c2 o539
75 82.0 c3 o1520
115 123.0 c3 o1740
170 184.0 c3 o1255
205 212.0 c3 o43
30 42.0 c4 o870
30 41.0 c5 o1159
160 167.0 c5 o249
25 34.0 c6 o1715
130 141.0 c6 o255
160 168.0 c6 o875
10 19.0 c7 o190
45 58.0 c7 o606
100 106.0 c7 o1182
140 146.0 c7 o91
35 46.0 c8 o949
105 114.0 c8 o1030
125 131.0 c8 o1642
140 150.0 c8 o132
45 55.0 c9 o76
100 115.0 c10 o444
85 93.0 c13 o1317
125 135.0 c13 o1128
55 65.0 c14 o536
90 103.0 c14 o733
110 128.0 c14 o973
165 174.0 c14 o1259
35 45.0 c16 o36
45 55.0 c16 o364
85 95.0 c16 o729
115 123.0 c16 o1581
20 30.0 c17 o12
50 68.0 c17 o1434
85 93.0 c17 o1203
145 158.0 c17 o504
45 59.0 c18 o790
90 99.0 c18 o558
100 112.0 c18 o939
130 137.0 c18 o230
150 160.0 c18 o1207
45 56.0 c19 o842
75 85.0 c19 o1335
90 102.0 c19 o809
160 167.0 c19 o1719
35 45.0 c21 o172
50 69.0 c21 o373
85 95.0 c21 o1518
115 124.0 c22 o15
15 26.0 c23 o830
40 47.0 c23 o1439
75 81.0 c23 o1429
110 117.0 c23 o1210
130 138.0 c23 o928
160 168.0 c23 o23
35 45.0 c24 o605
45 60.0 c24 o1178
65 72.0 c24 o1470
80 88.0 c24 o1396
115 122.0 c24 o672
135 142.0 c24 o45
145 154.0 c24 o872
45 63.0 c26 o1370
110 117.0 c26 o1004
150 160.0 c26 o182
75 84.0 c27 o1037
125 134.0 c27 o629
165 175.0 c27 o242
10 16.0 c28 o527
20 32.0 c28 o1220
45 59.0 c28 o111
105 118.0 c28 o1392
45 58.0 c30 o739
70 79.0 c30 o1216
170 180.0 c30 o1224
35 49.0 c33 o1321
70 76.0 c33 o1310
95 103.0 c33 o738
120 134.0 c33 o1040
145 155.0 c33 o1665
25 38.0 c34 o496
80 90.0 c34 o1540
10 16.0 c35 o269
30 38.0 c35 o566
95 102.0 c35 o47
130 135.0 c35 o240
145 151.0 c35 o1695
165 175.0 c35 o130
15 36.0 c36 o1055
90 136.0 c36 o547
35 45.0 c37 o1325
95 103.0 c37 o839
140 150.0 c37 o164
160 168.0 c37 o615
40 53.0 c38 o252
80 88.0 c38 o752
115 125.0 c38 o63
15 24.0 c39 o478
45 54.0 c39 o262
70 78.0 c39 o1320
85 92.0 c39 o231
105 122.0 c39 o944
125 137.0 c39 o148
145 155.0 c39 o805
165 179.0 c39 o800
70 78.0 c41 o881
90 100.0 c41 o1121
100 114.0 c41 o668
120 133.0 c41 o1107
140 152.0 c41 o386
165 185.0 c41 o205
195 207.0 c41 o1523
220 232.0 c41 o407
95 109.0 c42 o175
120 129.0 c42 o660
140 150.0 c42 o1061
190 197.0 c42 o159
205 213.0 c42 o1223
225 234.0 c42 o388
200 220.0 c43 o1535
110 120.0 c44 o986
130 138.0 c44 o661
155 168.0 c44 o589
190 197.0 c44 o1603
225 235.0 c44 o1245
265 272.0 c44 o567
70 76.0 c45 o1266
140 184.0 c46 o977
215 235.0 c46 o393
125 140.0 c47 o1705
160 183.0 c47 o454
190 204.0 c47 o98
65 70.0 c49 o1456
85 92.0 c49 o1133
100 112.0 c49 o66
130 144.0 c49 o865
165 183.0 c49 o819
210 217.0 c49 o1206
225 233.0 c49 o185
70 79.0 c51 o346
145 154.0 c51 o151
165 174.0 c51 o517
210 219.0 c51 o232
230 239.0 c51 o1118
160 169.0 c53 o578
55 67.0 c54 o264
185 196.0 c54 o1455
225 238.0 c54 o309
80 91.0 c55 o409
100 110.0 c55 o1102
110 122.0 c55 o687
135 144.0 c55 o131
190 202.0 c55 o1383
