Assignment_time Pickup_time Courier_ID Orders
35 47.0 c1 o1321
105 116.0 c1 o1392
150 159.0 c1 o627
75 81.0 c2 o1520
110 118.0 c2 o79
160 170.0 c2 o1319
195 201.0 c2 o539
85 90.0 c3 o340
130 136.0 c3 o9
160 167.0 c3 o1719
190 199.0 c3 o700
210 220.0 c3 o1445
225 234.0 c3 o388
30 40.0 c5 o1159
135 144.0 c5 o1598
30 39.0 c6 o870
120 129.0 c6 o1644
45 56.0 c7 o606
70 78.0 c7 o616
85 94.0 c7 o824
105 114.0 c7 o1030
120 128.0 c7 o248
145 151.0 c7 o1695
165 177.0 c7 o1022
45 56.0 c8 o739
85 93.0 c8 o698
105 113.0 c8 o325
120 129.0 c8 o1724
170 179.0 c8 o1224
45 55.0 c9 o76
55 66.0 c10 o264
85 92.0 c13 o1317
125 135.0 c13 o1128
50 65.0 c14 o1434
85 93.0 c14 o1203
160 167.0 c14 o249
35 46.0 c16 o490
145 156.0 c16 o504
35 44.0 c17 o605
45 58.0 c17 o790
90 98.0 c17 o558
100 110.0 c17 o939
120 130.0 c17 o669
145 154.0 c17 o1201
45 56.0 c18 o1178
55 66.0 c18 o1521
90 99.0 c18 o989
105 117.0 c18 o944
125 131.0 c18 o148
145 153.0 c18 o798
160 171.0 c18 o1337
45 55.0 c19 o842
80 89.0 c19 o409
95 107.0 c19 o1630
110 122.0 c19 o127
135 145.0 c19 o408
150 160.0 c19 o1380
35 44.0 c21 o172
45 59.0 c21 o111
70 76.0 c21 o1310
85 92.0 c21 o1133
100 110.0 c21 o66
125 137.0 c21 o280
170 178.0 c21 o1656
55 67.0 c22 o536
90 100.0 c22 o1121
105 113.0 c22 o1290
115 126.0 c22 o1468
130 138.0 c22 o20
160 170.0 c22 o463
15 24.0 c23 o830
40 46.0 c23 o1439
75 81.0 c23 o1429
110 117.0 c23 o1210
130 139.0 c23 o125
145 157.0 c23 o1537
165 175.0 c23 o1153
35 44.0 c24 o949
165 174.0 c24 o517
45 59.0 c26 o1370
85 92.0 c26 o231
110 117.0 c26 o1004
145 154.0 c26 o872
75 84.0 c27 o1037
115 122.0 c27 o1740
170 182.0 c27 o1255
205 211.0 c27 o43
10 15.0 c28 o527
20 29.0 c28 o1220
45 51.0 c28 o262
130 138.0 c28 o928
20 29.0 c30 o12
50 65.0 c30 o373
90 96.0 c30 o299
105 113.0 c30 o692
115 127.0 c30 o1095
145 151.0 c30 o414
155 163.0 c30 o591
170 180.0 c30 o683
150 178.0 c32 o1350
35 45.0 c33 o36
45 55.0 c33 o364
70 78.0 c33 o1216
