Assignment_time Pickup_time Courier_ID Orders
25 41.0 c1 o692
40 55.0 c1 o1181
80 88.0 c1 o563
100 108.0 c1 o695
130 138.0 c1 o760
150 159.0 c1 o650
160 173.0 c1 o448
95 103.0 c3 o601
115 122.0 c3 o229
135 147.0 c3 o472
115 128.0 c4 o1111
230 239.0 c5 o707
180 188.0 c6 o738
200 207.0 c6 o208
220 230.0 c6 o235
235 247.0 c6 o1139
250 264.0 c6 o433
185 200.0 c7 o920
215 226.0 c7 o1165
235 246.0 c7 o665
250 264.0 c7 o821
270 285.0 c7 o437
180 190.0 c8 o1038
220 231.0 c8 o300
240 255.0 c8 o919
265 277.0 c8 o305
290 298.0 c8 o942
240 255.0 c9 o476
220 227.0 c11 o100
240 258.0 c11 o598
265 276.0 c11 o869
285 297.0 c11 o763
250 266.0 c12 o75
275 288.0 c12 o612
275 290.0 c13 o616
235 250.0 c14 o51
250 266.0 c14 o1142
275 287.0 c14 o845
290 300.0 c14 o98
215 224.0 c15 o373
235 248.0 c15 o516
260 270.0 c15 o1025
290 297.0 c15 o63
290 309.0 c16 o552
310 322.0 c16 o1166
340 346.0 c16 o734
350 361.0 c16 o1023
370 381.0 c16 o112
400 407.0 c16 o662
240 252.0 c17 o273
270 281.0 c17 o728
290 300.0 c17 o2
305 313.0 c17 o340
340 351.0 c17 o3
365 375.0 c17 o701
240 253.0 c18 o900
265 278.0 c18 o79
290 300.0 c18 o737
265 282.0 c19 o850
290 302.0 c19 o266
365 376.0 c19 o1179
405 415.0 c19 o619
435 444.0 c19 o853
455 464.0 c19 o833
340 351.0 c20 o370
365 377.0 c20 o243
385 391.0 c20 o304
400 406.0 c20 o409
410 419.0 c20 o244
435 444.0 c20 o932
460 470.0 c20 o918
310 321.0 c21 o36
330 338.0 c21 o1004
345 351.0 c21 o7
355 365.0 c21 o794
370 378.0 c21 o265
385 392.0 c21 o710
410 417.0 c21 o1018
425 433.0 c21 o669
440 447.0 c21 o817
450 460.0 c21 o401
360 371.0 c22 o137
385 397.0 c22 o651
415 421.0 c22 o297
435 442.0 c22 o1050
450 458.0 c22 o830
465 476.0 c22 o1169
295 307.0 c23 o1060
325 330.0 c23 o1091
345 354.0 c23 o789
365 372.0 c23 o170
400 409.0 c23 o164
355 364.0 c24 o48
380 390.0 c24 o344
410 418.0 c24 o761
450 457.0 c24 o983
460 470.0 c24 o843
345 353.0 c25 o1157
360 369.0 c25 o228
380 387.0 c25 o1145
435 443.0 c25 o1155
460 472.0 c25 o540
305 315.0 c26 o1009
325 334.0 c26 o1126
345 351.0 c26 o893
360 371.0 c26 o898
380 387.0 c26 o609
415 423.0 c26 o270
455 465.0 c26 o1105
305 312.0 c27 o887
330 337.0 c27 o730
345 357.0 c27 o1010
365 373.0 c27 o120
385 395.0 c27 o1129
445 455.0 c27 o202
400 410.0 c28 o947
425 434.0 c28 o479
445 454.0 c28 o155
470 478.0 c28 o168
350 361.0 c29 o1128
370 379.0 c29 o46
395 401.0 c29 o517
415 425.0 c29 o1109
465 474.0 c29 o274
310 320.0 c30 o125
340 350.0 c30 o268
360 369.0 c30 o1140
385 392.0 c30 o663
410 417.0 c30 o220
435 443.0 c30 o1098
460 470.0 c30 o722
355 362.0 c32 o704
365 376.0 c32 o909
410 419.0 c32 o1019
440 448.0 c32 o491
455 464.0 c32 o904
380 392.0 c33 o490
405 412.0 c33 o469
445 453.0 c33 o582
335 342.0 c34 o621
355 365.0 c34 o136
375 382.0 c34 o868
405 415.0 c34 o444
440 447.0 c34 o485
470 480.0 c34 o813
345 358.0 c36 o618
365 376.0 c36 o811
400 410.0 c36 o415
440 448.0 c36 o966
455 463.0 c36 o487
465 473.0 c36 o349
320 329.0 c37 o11
355 365.0 c37 o257
380 389.0 c37 o655
405 414.0 c37 o591
435 443.0 c37 o209
465 475.0 c37 o387
300 309.0 c39 o999
310 323.0 c39 o539
340 349.0 c39 o955
440 450.0 c39 o1078
460 472.0 c39 o432
350 361.0 c40 o391
370 378.0 c40 o825 o992
395 405.0 c40 o857
410 419.0 c40 o990
455 461.0 c40 o997
470 479.0 c40 o231
350 361.0 c41 o41
370 380.0 c41 o1011
385 393.0 c41 o386
400 406.0 c41 o1085
420 431.0 c41 o806
470 479.0 c41 o381
300 311.0 c42 o975
340 346.0 c42 o854
355 365.0 c42 o583
380 390.0 c42 o377
395 403.0 c42 o587
445 454.0 c42 o926
470 479.0 c42 o636
345 358.0 c43 o357
370 380.0 c43 o1156
385 393.0 c43 o368
405 414.0 c43 o141
435 442.0 c43 o664
455 466.0 c43 o113
295 309.0 c44 o613
320 325.0 c44 o426
330 337.0 c44 o94
345 351.0 c44 o735
355 367.0 c44 o1057
380 386.0 c44 o837
410 419.0 c44 o793
435 441.0 c44 o470
450 460.0 c44 o1185
295 308.0 c46 o70
315 325.0 c46 o478
335 343.0 c46 o1001
355 364.0 c46 o1110
375 384.0 c46 o1144
400 407.0 c46 o252
435 441.0 c46 o927
450 460.0 c46 o61
345 358.0 c47 o88
365 377.0 c47 o889
390 399.0 c47 o26
410 418.0 c47 o29
440 449.0 c47 o1176
465 474.0 c47 o1042
310 320.0 c48 o952
335 343.0 c48 o530
360 373.0 c48 o249
385 397.0 c48 o711
445 455.0 c48 o978
465 475.0 c48 o140
335 343.0 c49 o184
375 380.0 c49 o604
395 403.0 c49 o1024
415 428.0 c49 o210
465 471.0 c49 o496
295 309.0 c50 o238
335 344.0 c50 o987
350 359.0 c50 o43
370 378.0 c50 o912
385 392.0 c50 o776
430 440.0 c50 o679
445 453.0 c50 o160
460 468.0 c50 o172
295 307.0 c51 o239
335 343.0 c51 o328
350 361.0 c51 o838
370 379.0 c51 o1 o705
400 408.0 c51 o714
425 432.0 c51 o1159
440 446.0 c51 o620
305 313.0 c52 o446
330 340.0 c52 o956
345 355.0 c52 o429
360 371.0 c52 o1137
380 387.0 c52 o153
395 405.0 c52 o1123
415 421.0 c52 o1081
430 439.0 c52 o886
450 459.0 c52 o211
310 317.0 c53 o1108
325 333.0 c53 o241
345 356.0 c53 o392
365 375.0 c53 o1017
380 388.0 c53 o1102
420 426.0 c53 o1070
440 446.0 c53 o1177
315 326.0 c54 o31
335 344.0 c54 o1014
350 357.0 c54 o93
370 380.0 c54 o949
395 403.0 c54 o227
430 438.0 c54 o296
450 459.0 c54 o502
470 478.0 c54 o703
330 341.0 c56 o240
350 361.0 c56 o159
375 384.0 c56 o57
395 402.0 c56 o963
420 429.0 c56 o596
355 366.0 c57 o795
370 380.0 c57 o673
395 403.0 c57 o221
420 426.0 c57 o769
430 437.0 c58 o178
450 461.0 c58 o777
545 554.0 c59 o206
570 578.0 c59 o289
595 601.0 c59 o570
615 625.0 c59 o176
635 644.0 c59 o826
485 495.0 c60 o1002
510 518.0 c60 o262
585 596.0 c60 o1063
595 607.0 c60 o17
615 622.0 c60 o954
630 639.0 c60 o661
650 655.0 c60 o279
605 616.0 c61 o648
630 642.0 c61 o553
485 496.0 c62 o352
515 528.0 c62 o92
540 548.0 c62 o28
560 568.0 c62 o139
575 584.0 c62 o205
595 609.0 c62 o189
615 627.0 c62 o15
635 647.0 c62 o519
605 615.0 c63 o783
625 636.0 c63 o199
645 654.0 c63 o316
485 493.0 c64 o1072
505 515.0 c64 o644
520 531.0 c64 o518
540 549.0 c64 o149
560 568.0 c64 o333
580 586.0 c64 o399
595 608.0 c64 o781
625 632.0 c64 o828
640 648.0 c64 o1154
505 515.0 c65 o632
525 532.0 c65 o602
545 555.0 c65 o30
560 565.0 c65 o646
595 604.0 c65 o161
625 633.0 c65 o193
640 646.0 c65 o905
655 660.0 c65 o953
525 536.0 c66 o719
560 571.0 c66 o319
620 628.0 c66 o217
640 650.0 c66 o343
480 488.0 c67 o757
490 503.0 c67 o177
510 517.0 c67 o880
525 539.0 c67 o958
550 561.0 c67 o1146
585 592.0 c67 o709
610 622.0 c67 o272
630 638.0 c67 o259
645 652.0 c67 o802
485 494.0 c68 o488
505 514.0 c68 o428
525 535.0 c68 o423
545 554.0 c68 o820
565 575.0 c68 o1095
610 622.0 c68 o412
625 637.0 c68 o80
645 651.0 c68 o24
485 498.0 c69 o165
500 511.0 c69 o325
520 529.0 c69 o642
540 547.0 c69 o681
555 562.0 c69 o590
575 581.0 c69 o721
