Assignment_time Pickup_time Courier_ID Orders
50 98.0 c1 o2594 o941
115 130.0 c1 o1146
145 151.0 c1 o1473
160 170.0 c1 o2537
180 190.0 c1 o2121
195 216.0 c1 o2859
220 231.0 c1 o1528
35 61.0 c2 o381
65 77.0 c2 o1056
95 106.0 c2 o2332
115 122.0 c2 o2921
135 141.0 c2 o1733
160 169.0 c2 o952
20 43.0 c3 o2304
45 71.0 c3 o1048
80 88.0 c3 o1637
95 107.0 c3 o697
110 120.0 c3 o2746
125 134.0 c3 o2861
145 152.0 c3 o3037
170 180.0 c3 o2870
25 37.0 c4 o1285
40 58.0 c4 o1721
75 86.0 c4 o1959
100 113.0 c4 o713
125 133.0 c4 o1755
150 160.0 c4 o1419
165 175.0 c4 o2346
15 30.0 c5 o1147
30 46.0 c5 o1878
50 69.0 c5 o2567
90 100.0 c5 o987
125 152.0 c5 o2493
165 170.0 c5 o2697
20 37.0 c6 o1967
45 60.0 c6 o2461
115 132.0 c6 o1653
145 153.0 c6 o1137
155 166.0 c6 o2671
175 183.0 c6 o2483
190 206.0 c6 o1726
210 228.0 c6 o1588
10 19.0 c7 o1486
50 73.0 c7 o1843
85 95.0 c7 o59
105 120.0 c7 o1956
135 147.0 c7 o1822
165 178.0 c7 o2456
180 190.0 c7 o895
195 207.0 c7 o2335
215 235.0 c7 o2993
15 31.0 c8 o3061
30 48.0 c8 o2113
75 85.0 c8 o347
90 101.0 c8 o3055
100 115.0 c8 o725
115 134.0 c8 o1443
140 149.0 c8 o2011
160 169.0 c8 o1920
50 90.0 c9 o1325
100 110.0 c9 o1554
135 144.0 c9 o3115
150 160.0 c9 o3184
170 179.0 c9 o2895
185 200.0 c9 o2143
25 48.0 c10 o1155
50 62.0 c10 o1016
80 86.0 c10 o64
100 113.0 c10 o1100
120 132.0 c10 o3193
150 160.0 c10 o1645
165 176.0 c10 o3104
15 29.0 c11 o2992
35 51.0 c11 o468
75 84.0 c11 o2470
90 100.0 c11 o2098
115 122.0 c11 o2911
135 145.0 c11 o3145
165 178.0 c11 o933
15 23.0 c12 o1046
30 49.0 c12 o954
65 73.0 c12 o286
85 97.0 c12 o154
110 124.0 c12 o2943
145 155.0 c12 o2994
170 177.0 c12 o1802
50 98.0 c13 o1057 o659 o788
120 135.0 c13 o2944
160 168.0 c13 o2879
180 188.0 c13 o1593
200 213.0 c13 o1393
35 62.0 c14 o836
65 78.0 c14 o2696
85 99.0 c14 o376
105 116.0 c14 o1034
135 144.0 c14 o1864
155 164.0 c14 o3077
10 15.0 c15 o221
40 50.0 c15 o942
70 84.0 c15 o2685
90 100.0 c15 o3044
110 119.0 c15 o703
125 144.0 c15 o859
150 160.0 c15 o1929
25 43.0 c16 o192
45 61.0 c16 o116
75 81.0 c16 o1787
85 94.0 c16 o3002
100 107.0 c16 o399
110 121.0 c16 o1084
135 141.0 c16 o2153
150 160.0 c16 o2309
45 67.0 c17 o2170
90 102.0 c17 o1387
110 125.0 c17 o2866
130 140.0 c17 o323
140 152.0 c17 o1373
175 190.0 c17 o3185
200 219.0 c17 o2075
220 233.0 c17 o817
20 41.0 c18 o2372
45 69.0 c18 o1271
80 93.0 c18 o2473
100 112.0 c18 o43
115 127.0 c18 o1006
135 144.0 c18 o624
165 176.0 c18 o899
40 54.0 c19 o939
110 126.0 c19 o287
145 160.0 c19 o610
210 218.0 c19 o1744
25 36.0 c20 o1280
45 58.0 c20 o1453
85 100.0 c20 o2048
105 113.0 c20 o1314
135 144.0 c20 o1893
165 171.0 c20 o1299
5 14.0 c21 o180
15 30.0 c21 o2857
30 48.0 c21 o380
90 103.0 c21 o2244
110 121.0 c21 o3175
135 141.0 c21 o453
150 158.0 c21 o505
170 180.0 c21 o2602
5 13.0 c22 o2001
30 43.0 c22 o1022
50 62.0 c22 o2392
80 93.0 c22 o251
110 118.0 c22 o2181
130 137.0 c22 o2902
155 163.0 c22 o3144
165 175.0 c22 o1120
30 47.0 c23 o593
20 36.0 c24 o822
35 51.0 c24 o3100
85 94.0 c24 o3197
100 111.0 c24 o938
160 170.0 c24 o2495
25 45.0 c25 o1035
65 76.0 c25 o1999
80 92.0 c25 o158
95 104.0 c25 o2451
110 120.0 c25 o2905
135 147.0 c25 o1589
155 167.0 c25 o452
170 182.0 c25 o1484
190 204.0 c25 o1784
210 226.0 c25 o357
30 48.0 c26 o1655
80 89.0 c26 o870
95 106.0 c26 o546
110 124.0 c26 o1776
150 158.0 c26 o638
25 39.0 c27 o1424
45 59.0 c27 o21
40 58.0 c28 o2621
75 83.0 c28 o223
100 109.0 c28 o2646
120 136.0 c28 o48
145 154.0 c28 o2444
165 175.0 c28 o1729
80 90.0 c29 o2446
90 102.0 c29 o2828
110 122.0 c29 o346
135 145.0 c29 o1757
160 171.0 c29 o441
200 211.0 c29 o2591
65 73.0 c30 o1857
95 105.0 c30 o2439
105 118.0 c30 o1752
125 133.0 c30 o2529
145 156.0 c30 o2556
195 210.0 c30 o74
215 227.0 c30 o1853
65 71.0 c31 o2845
75 86.0 c31 o3094
95 103.0 c31 o1377
205 221.0 c31 o1891
230 246.0 c31 o2759
260 277.0 c31 o766
285 299.0 c31 o2419
60 70.0 c32 o654
105 115.0 c32 o371
125 137.0 c32 o148
140 152.0 c32 o743
160 169.0 c32 o1242
180 191.0 c32 o1935
190 204.0 c32 o1553
215 236.0 c32 o333
60 68.0 c33 o1994
90 104.0 c33 o1833
110 125.0 c33 o2719
140 149.0 c33 o406
170 182.0 c33 o2958
185 198.0 c33 o107
180 198.0 c34 o1884
85 94.0 c36 o210
100 112.0 c36 o11
165 176.0 c36 o1223
185 198.0 c36 o1897
220 233.0 c36 o2253
60 67.0 c37 o75
80 87.0 c37 o1042
90 97.0 c37 o483
105 114.0 c37 o1216
125 133.0 c37 o1598
150 157.0 c37 o1697
175 184.0 c37 o1072
200 208.0 c37 o919
215 234.0 c37 o1886
70 77.0 c38 o945
85 96.0 c38 o994
105 113.0 c38 o2562
130 138.0 c38 o3012
160 167.0 c38 o140
180 190.0 c38 o2979
220 227.0 c38 o2841
230 238.0 c38 o823
80 90.0 c39 o2262
115 123.0 c39 o722
140 149.0 c39 o1138
170 185.0 c39 o1722
190 200.0 c39 o1426
225 244.0 c40 o1701
245 268.0 c40 o2860
280 299.0 c40 o721
75 86.0 c41 o1633
85 103.0 c41 o2761
110 117.0 c41 o2222
120 132.0 c41 o2579
140 147.0 c41 o409
150 159.0 c41 o2229
160 171.0 c41 o1175
180 193.0 c41 o1238
195 220.0 c41 o755
225 238.0 c41 o1780
60 66.0 c42 o1059
75 83.0 c42 o2721
85 103.0 c42 o330
