Assignment_time Pickup_time Courier_ID Orders
55 74.0 c1 o316
5 28.0 c2 o300
30 47.0 c2 o6
50 59.0 c2 o358
35 61.0 c3 o100
80 88.0 c3 o128
130 155.0 c4 o196
185 200.0 c4 o240
130 153.0 c5 o281
160 178.0 c5 o283
190 199.0 c5 o133
230 241.0 c5 o375
250 264.0 c5 o345
95 106.0 c6 o93
105 124.0 c6 o250
140 150.0 c6 o416
150 166.0 c6 o433
180 198.0 c6 o424
200 220.0 c6 o489
235 247.0 c6 o243
85 100.0 c7 o233
120 134.0 c7 o127
145 159.0 c7 o518
170 180.0 c7 o515
185 202.0 c7 o77
220 228.0 c7 o344
245 256.0 c7 o75
95 103.0 c8 o116
115 130.0 c8 o392
135 163.0 c8 o119
175 193.0 c8 o218
240 248.0 c8 o177
120 137.0 c9 o67
145 155.0 c9 o384
170 191.0 c9 o131
190 208.0 c9 o72
225 236.0 c9 o298
240 251.0 c9 o391
95 109.0 c10 o28
120 135.0 c10 o394
145 152.0 c10 o458
150 166.0 c10 o22
170 188.0 c10 o356
195 215.0 c10 o425
225 241.0 c10 o511
255 266.0 c10 o152
90 102.0 c11 o453
120 130.0 c11 o193
140 157.0 c11 o106
165 177.0 c11 o405
180 194.0 c11 o418
195 208.0 c11 o525
220 230.0 c11 o151
255 265.0 c11 o102
95 114.0 c12 o388
120 136.0 c12 o138
145 156.0 c12 o31
165 175.0 c12 o156
185 201.0 c12 o201
205 220.0 c12 o395
135 163.0 c13 o295
180 200.0 c13 o529
215 229.0 c13 o415
240 250.0 c13 o429
100 121.0 c14 o449
125 138.0 c14 o264
150 161.0 c14 o241
165 182.0 c14 o214
190 212.0 c14 o226
240 248.0 c14 o180
150 177.0 c15 o514
190 200.0 c15 o324
240 251.0 c15 o187
260 270.0 c15 o232
130 135.0 c16 o175
170 191.0 c16 o455
190 205.0 c16 o290
210 223.0 c16 o323
250 259.0 c16 o341
170 188.0 c17 o332
185 200.0 c17 o130
210 219.0 c17 o46
225 236.0 c17 o513
210 219.0 c18 o293
230 244.0 c18 o360
260 273.0 c18 o303
285 295.0 c18 o158
305 314.0 c18 o348
210 221.0 c19 o480
235 245.0 c19 o291
260 270.0 c19 o417
290 297.0 c19 o83
270 284.0 c20 o118
310 321.0 c20 o244
280 299.0 c21 o421
330 341.0 c21 o468
355 366.0 c21 o76
385 397.0 c21 o522
355 364.0 c23 o70
375 388.0 c23 o302
400 416.0 c23 o282
265 280.0 c24 o368
305 318.0 c24 o98
340 349.0 c24 o90
360 370.0 c24 o199
370 382.0 c24 o347
390 402.0 c24 o145
405 416.0 c24 o407
440 450.0 c24 o413
270 284.0 c25 o228
290 298.0 c25 o95
350 365.0 c25 o520
375 384.0 c25 o287
420 429.0 c25 o378
265 280.0 c26 o63
290 303.0 c26 o312
