Assignment_time Pickup_time Courier_ID Orders
50 69.0 c1 o316
5 28.0 c2 o300
30 47.0 c2 o6
45 57.0 c2 o358
70 83.0 c2 o336
35 61.0 c3 o100
75 83.0 c3 o128
130 158.0 c4 o295
165 194.0 c4 o405
195 215.0 c4 o489
235 244.0 c4 o180
95 107.0 c5 o116
115 127.0 c5 o127
140 152.0 c5 o518
160 175.0 c5 o455
175 191.0 c5 o418
195 205.0 c5 o525
215 225.0 c5 o151
250 260.0 c5 o102
90 104.0 c6 o388
120 135.0 c6 o264
140 158.0 c6 o106
165 184.0 c6 o515
190 202.0 c6 o72
230 241.0 c6 o375
255 263.0 c6 o303
85 100.0 c7 o453
115 125.0 c7 o193
130 158.0 c7 o119
170 188.0 c7 o218
195 213.0 c7 o8
235 242.0 c7 o187
250 260.0 c7 o232
90 105.0 c8 o449
110 120.0 c8 o392
125 146.0 c8 o196
160 174.0 c8 o283
185 195.0 c8 o133
245 259.0 c8 o341
100 126.0 c9 o250
135 150.0 c9 o416
160 175.0 c9 o156
185 203.0 c9 o290
215 224.0 c9 o298
90 104.0 c10 o28
115 130.0 c10 o67
140 150.0 c10 o384
165 186.0 c10 o131
185 203.0 c10 o192
220 235.0 c10 o360
250 259.0 c10 o345
95 114.0 c11 o93
120 129.0 c11 o138
140 149.0 c11 o31
150 166.0 c11 o22
170 190.0 c11 o529
210 222.0 c11 o415
240 247.0 c11 o391
260 270.0 c11 o417
115 131.0 c12 o394
140 147.0 c12 o458
145 174.0 c12 o241
180 197.0 c12 o201
205 214.0 c12 o323
150 172.0 c13 o514
180 193.0 c13 o324
195 213.0 c13 o425
220 229.0 c13 o513
240 251.0 c13 o177
125 146.0 c14 o281
160 175.0 c14 o214
185 204.0 c14 o240
165 185.0 c15 o332
185 197.0 c15 o130
205 216.0 c15 o46
225 244.0 c15 o511
130 135.0 c16 o175
145 167.0 c16 o433
180 203.0 c16 o77
215 224.0 c16 o344
245 255.0 c16 o75
165 191.0 c17 o356
200 215.0 c17 o395
235 242.0 c17 o429
205 218.0 c18 o293
230 240.0 c18 o243
255 266.0 c18 o152
285 295.0 c18 o158
305 322.0 c18 o244
205 221.0 c19 o480
235 245.0 c19 o291
260 271.0 c19 o63
290 299.0 c19 o312
260 274.0 c20 o229
280 296.0 c20 o421
290 310.0 c21 o381
335 346.0 c21 o219
375 385.0 c21 o337
425 438.0 c21 o335
355 363.0 c23 o70
370 387.0 c23 o302
400 415.0 c23 o282
275 284.0 c24 o346
285 298.0 c24 o179
320 330.0 c24 o43
360 366.0 c24 o398
375 386.0 c24 o32
395 406.0 c24 o230
415 428.0 c24 o521
440 449.0 c24 o165
265 281.0 c25 o419
290 309.0 c25 o223
330 338.0 c25 o354
380 388.0 c25 o38
440 450.0 c25 o413
265 281.0 c26 o228
290 296.0 c26 o95
305 318.0 c26 o481
360 379.0 c26 o347
390 399.0 c26 o145
400 413.0 c26 o407
440 450.0 c26 o274
285 299.0 c27 o83
330 343.0 c27 o409
350 365.0 c27 o520
380 392.0 c27 o522
265 284.0 c28 o235
300 311.0 c28 o348
320 330.0 c28 o142
340 352.0 c28 o166
360 373.0 c28 o199
385 393.0 c28 o313
405 412.0 c28 o79
420 430.0 c28 o296
435 444.0 c28 o140
265 284.0 c29 o188
300 314.0 c29 o98
340 347.0 c29 o90
355 369.0 c29 o492
380 396.0 c29 o48
430 439.0 c29 o460
295 307.0 c30 o533
325 336.0 c30 o468
350 361.0 c30 o76
370 379.0 c30 o287
420 429.0 c30 o378
385 403.0 c31 o534
270 281.0 c33 o118
295 304.0 c33 o306
315 325.0 c33 o69
335 345.0 c33 o84
345 359.0 c33 o367
370 380.0 c33 o85
395 406.0 c34 o110
445 462.0 c34 o351
495 508.0 c34 o12
390 407.0 c35 o535
445 455.0 c35 o56
465 475.0 c35 o190
385 402.0 c36 o434
410 416.0 c36 o411
440 456.0 c36 o55
