Assignment_time Pickup_time Courier_ID Orders
165 176.0 c1 o1303
200 210.0 c1 o1469
220 232.0 c1 o150
240 249.0 c1 o389
100 109.0 c2 o596
120 128.0 c2 o12
155 165.0 c2 o1429
180 189.0 c2 o1427
195 206.0 c2 o2151
215 224.0 c2 o1873
90 103.0 c3 o759
120 128.0 c3 o129
140 147.0 c3 o1468
150 160.0 c3 o1072
180 189.0 c3 o1764
190 201.0 c3 o892
210 217.0 c3 o2080
225 235.0 c3 o963
135 145.0 c4 o2277
155 168.0 c4 o1051
180 189.0 c4 o2028
200 211.0 c4 o1730
220 227.0 c4 o1069
180 187.0 c5 o831
200 208.0 c5 o1058
225 233.0 c5 o31
105 113.0 c6 o626
130 136.0 c6 o836
150 158.0 c6 o1476
180 186.0 c6 o604
195 201.0 c6 o343
220 230.0 c6 o2222
145 151.0 c7 o322
165 171.0 c7 o1837
200 210.0 c7 o1304
220 229.0 c7 o1143
165 175.0 c8 o1721
200 206.0 c8 o1362
210 220.0 c8 o1313
230 235.0 c8 o1006
240 249.0 c8 o203
150 158.0 c9 o1630
95 104.0 c10 o1202
130 138.0 c10 o2096
150 157.0 c10 o408
165 171.0 c10 o268
180 190.0 c10 o954
205 211.0 c10 o1077
215 225.0 c10 o2304
240 248.0 c10 o1484
115 125.0 c12 o1570
135 145.0 c12 o1932
160 170.0 c12 o392
185 195.0 c12 o211
200 205.0 c12 o1519
210 221.0 c12 o1093
230 240.0 c12 o1567
150 158.0 c13 o1859
185 194.0 c13 o1415
215 225.0 c13 o2056
230 240.0 c13 o2370
90 97.0 c17 o896
115 125.0 c17 o1478
130 140.0 c17 o2047
145 152.0 c17 o254
160 169.0 c17 o1716
100 111.0 c18 o328
125 131.0 c18 o944
140 145.0 c18 o1929
150 159.0 c18 o84
170 179.0 c18 o119
185 195.0 c18 o1438
220 230.0 c18 o854
90 101.0 c19 o807
165 176.0 c19 o612
190 200.0 c19 o1879
215 225.0 c19 o1577
235 244.0 c19 o1130
190 199.0 c20 o414
220 230.0 c20 o1603
100 108.0 c22 o1992
140 145.0 c22 o568
155 165.0 c22 o1417
185 193.0 c22 o1354
200 208.0 c22 o1541
225 234.0 c22 o92
185 195.0 c23 o105
85 94.0 c24 o1209
185 195.0 c24 o562
210 221.0 c24 o2319
190 203.0 c25 o1151
210 219.0 c25 o869
235 241.0 c25 o2214
80 89.0 c27 o1109
105 117.0 c27 o2171
130 140.0 c27 o1646
150 156.0 c27 o1638
165 178.0 c27 o1648
185 193.0 c27 o2057
205 216.0 c27 o856
225 232.0 c27 o1261
240 246.0 c27 o955
115 121.0 c28 o994
155 162.0 c28 o779
150 157.0 c29 o1661
180 189.0 c29 o1991
80 89.0 c30 o1793
115 126.0 c30 o900
140 147.0 c30 o72
155 163.0 c30 o1120
180 189.0 c30 o497
195 203.0 c30 o1913
215 224.0 c30 o2192
100 112.0 c31 o898
125 134.0 c31 o317
155 165.0 c31 o481
180 190.0 c31 o1586
200 210.0 c31 o2280
230 239.0 c31 o1327
120 129.0 c32 o1110
155 167.0 c32 o1926
250 262.0 c32 o657
145 152.0 c33 o879
165 174.0 c33 o1032
185 196.0 c33 o386
210 217.0 c33 o767
230 236.0 c33 o1129
110 127.0 c34 o2212
235 245.0 c34 o2176
155 164.0 c36 o2188
175 181.0 c36 o1275
110 120.0 c37 o925
150 160.0 c37 o1171
200 207.0 c37 o251
210 219.0 c37 o794
75 82.0 c38 o1328
95 104.0 c38 o1934
115 124.0 c38 o1272
145 154.0 c38 o1047
160 166.0 c38 o1553
165 177.0 c38 o1293
200 209.0 c38 o771
215 221.0 c38 o1401
235 243.0 c38 o233
125 135.0 c40 o839
155 163.0 c40 o138
165 176.0 c40 o409
180 190.0 c40 o2158
200 211.0 c40 o995
230 237.0 c40 o1199
80 88.0 c41 o1982
100 108.0 c41 o1672
145 152.0 c41 o1456
160 169.0 c41 o2270
175 182.0 c41 o1802
230 240.0 c41 o911
100 112.0 c43 o456
120 128.0 c43 o1808
135 143.0 c43 o177
90 101.0 c44 o1957
110 121.0 c44 o204
125 132.0 c46 o1780
260 269.0 c46 o2207
290 301.0 c47 o99
230 239.0 c48 o672
245 256.0 c48 o1937
265 276.0 c48 o2299
135 144.0 c49 o1568
155 165.0 c49 o1302
175 182.0 c49 o123
190 196.0 c49 o1165
205 219.0 c49 o664
235 245.0 c49 o2217
250 257.0 c49 o1720
145 152.0 c50 o275
160 170.0 c50 o2441
170 180.0 c50 o106
190 197.0 c50 o271
200 211.0 c50 o436
215 224.0 c50 o297
240 249.0 c50 o864
275 283.0 c50 o1791
180 190.0 c51 o1337
215 221.0 c51 o2291
285 292.0 c51 o36
140 150.0 c52 o2164
175 182.0 c52 o633
190 199.0 c52 o365
215 222.0 c52 o2036
235 241.0 c52 o1223
250 260.0 c52 o1392
275 281.0 c52 o993
305 314.0 c52 o1685
320 330.0 c52 o390
335 347.0 c52 o193
235 244.0 c53 o2156
275 282.0 c53 o2233
290 296.0 c53 o820
145 151.0 c54 o989
160 169.0 c54 o2274
205 218.0 c54 o2436
230 239.0 c54 o463
245 255.0 c54 o1380
155 163.0 c55 o1692
175 183.0 c55 o75
195 204.0 c55 o966
215 224.0 c55 o198
240 248.0 c55 o1376
255 262.0 c55 o41
275 282.0 c55 o376
290 304.0 c55 o1236
130 140.0 c56 o536
150 155.0 c56 o1997
160 170.0 c56 o1343
195 200.0 c56 o1334
210 221.0 c56 o479
235 243.0 c56 o2252
255 262.0 c56 o799
290 299.0 c56 o124
155 165.0 c58 o1134
175 182.0 c58 o1146
190 199.0 c58 o2381
220 229.0 c58 o1221
135 144.0 c59 o842
255 266.0 c59 o2177
285 295.0 c59 o2317
130 137.0 c60 o531
150 157.0 c60 o1746
165 172.0 c60 o286
180 188.0 c60 o6
200 208.0 c60 o45
215 222.0 c60 o2402
230 238.0 c60 o247
255 268.0 c60 o670
275 284.0 c60 o1668
190 199.0 c62 o650
165 177.0 c64 o1912
190 200.0 c64 o1340
205 215.0 c64 o1947
230 236.0 c64 o1863
245 258.0 c64 o1864
260 270.0 c64 o1847
285 294.0 c64 o2055
295 307.0 c64 o656
145 151.0 c67 o678
160 169.0 c67 o948
185 197.0 c67 o1583
200 212.0 c67 o453
230 240.0 c67 o1925
245 251.0 c67 o2409
255 263.0 c67 o48
275 281.0 c67 o1055
295 301.0 c67 o1617
165 175.0 c68 o1572
200 210.0 c68 o663
125 137.0 c70 o1682
155 161.0 c70 o1867
175 182.0 c70 o178
190 198.0 c70 o466
210 219.0 c70 o240
225 232.0 c70 o722
245 253.0 c70 o2292
280 288.0 c70 o990
220 229.0 c71 o1940
235 240.0 c71 o1056
245 252.0 c71 o1861
270 277.0 c71 o445
290 299.0 c71 o1684
165 175.0 c72 o424
180 191.0 c72 o848
195 205.0 c72 o2009
210 222.0 c72 o1038
240 247.0 c72 o1895
265 271.0 c72 o816
135 140.0 c73 o584
155 163.0 c73 o878
170 181.0 c73 o2339
185 195.0 c73 o577
200 208.0 c73 o44
215 223.0 c73 o810
230 239.0 c73 o1123
240 249.0 c73 o1042
270 276.0 c73 o732
280 290.0 c73 o2238
135 145.0 c74 o490
170 176.0 c74 o627
185 190.0 c74 o217
195 202.0 c74 o2089
210 218.0 c74 o442
235 240.0 c74 o2098
250 259.0 c74 o582
280 290.0 c74 o162
300 306.0 c74 o404
265 273.0 c75 o76
145 152.0 c76 o2364
160 169.0 c76 o726
175 181.0 c76 o1615
195 201.0 c76 o789
215 221.0 c76 o653
230 238.0 c76 o1113
250 256.0 c76 o461
265 275.0 c76 o295
155 166.0 c77 o558
180 190.0 c77 o1561
205 213.0 c77 o2147
230 239.0 c77 o431
255 261.0 c77 o2343
275 284.0 c77 o2259
290 300.0 c77 o2201
170 177.0 c78 o1148
245 256.0 c78 o821
275 285.0 c78 o920
285 297.0 c78 o1462
130 138.0 c80 o200
175 185.0 c80 o2162
190 195.0 c80 o1736
215 223.0 c80 o975
155 164.0 c81 o1704
175 181.0 c81 o1266
195 204.0 c81 o2135
215 226.0 c81 o281
235 242.0 c81 o1781
250 257.0 c81 o1999
275 281.0 c81 o1878
285 298.0 c81 o2243
150 160.0 c82 o1012
170 177.0 c82 o201
185 195.0 c82 o2181
205 216.0 c82 o1523
235 240.0 c82 o2042
255 267.0 c82 o1049
155 170.0 c83 o2061
170 186.0 c83 o634
195 210.0 c83 o1757
240 256.0 c83 o1227
155 165.0 c84 o763
170 179.0 c84 o1355
190 195.0 c84 o1548
205 213.0 c84 o172
220 225.0 c84 o368
230 239.0 c84 o2273
250 258.0 c84 o2183
285 293.0 c84 o1382
160 168.0 c86 o1797
180 186.0 c86 o156
205 213.0 c86 o2102
220 226.0 c86 o1518
240 248.0 c86 o1919
255 260.0 c86 o2107
145 152.0 c87 o107
175 182.0 c87 o145
200 210.0 c87 o1499
285 294.0 c87 o1831
155 165.0 c88 o2203
190 198.0 c88 o2385
205 214.0 c88 o1061
225 231.0 c88 o299
240 250.0 c88 o1398
260 271.0 c88 o311
280 291.0 c88 o2433
300 323.0 c88 o1796
330 340.0 c88 o2153
355 365.0 c88 o1610
145 153.0 c90 o475
160 167.0 c90 o2265
175 181.0 c90 o127
195 203.0 c90 o2439 o1485
215 226.0 c90 o950
235 240.0 c90 o638
250 259.0 c90 o1408
270 278.0 c90 o363
165 176.0 c92 o185
145 151.0 c93 o91
160 168.0 c93 o1877
175 182.0 c93 o825
190 196.0 c93 o109
215 223.0 c93 o667
235 245.0 c93 o2180
255 264.0 c93 o928
275 281.0 c93 o342
145 152.0 c94 o258
165 176.0 c94 o2374
185 193.0 c94 o2027
200 205.0 c94 o1840
230 240.0 c94 o1314
260 272.0 c94 o1495
285 296.0 c94 o1237
150 158.0 c95 o958
160 170.0 c95 o1405
175 183.0 c95 o324
200 207.0 c95 o1493
215 225.0 c95 o1604
165 179.0 c96 o111
190 197.0 c96 o473
225 232.0 c96 o2357
245 253.0 c96 o2106
265 271.0 c96 o2003
285 298.0 c96 o164
125 135.0 c97 o2236
155 162.0 c97 o2137
170 181.0 c97 o1696
210 218.0 c97 o1778
240 246.0 c97 o697
260 266.0 c97 o530
280 287.0 c97 o1835
130 136.0 c99 o2234
145 150.0 c99 o2184
155 160.0 c99 o380
170 176.0 c99 o778
195 202.0 c99 o960
210 217.0 c99 o1037
220 230.0 c99 o493
240 250.0 c99 o1973
260 270.0 c99 o1060
300 307.0 c99 o1088
250 262.0 c100 o758
140 146.0 c101 o1282
