Assignment_time Pickup_time Courier_ID Orders
5 35.0 c1 o306
50 76.0 c1 o159
20 49.0 c2 o146
70 78.0 c2 o121
40 58.0 c3 o227
80 95.0 c3 o390
115 131.0 c3 o76
145 154.0 c3 o426
185 191.0 c3 o187
115 130.0 c4 o266
135 146.0 c4 o6
170 176.0 c4 o292
185 195.0 c4 o389
200 210.0 c4 o412
220 233.0 c4 o191
250 263.0 c4 o242
130 138.0 c5 o467
180 196.0 c5 o343
205 214.0 c5 o27
230 240.0 c5 o466
240 251.0 c5 o353
110 119.0 c6 o55
125 136.0 c6 o164
155 162.0 c6 o245
170 180.0 c6 o400
205 215.0 c6 o238
230 239.0 c6 o143
245 255.0 c6 o149
110 123.0 c7 o455
145 151.0 c7 o442
175 184.0 c7 o423
195 203.0 c7 o469
210 229.0 c7 o116
260 270.0 c7 o113
205 219.0 c9 o417
240 251.0 c9 o285
205 220.0 c11 o79
230 238.0 c11 o449
240 254.0 c11 o223
95 104.0 c12 o430
175 190.0 c12 o494
200 210.0 c12 o66
240 249.0 c13 o339
100 111.0 c16 o184
120 134.0 c16 o148
160 168.0 c16 o173
175 187.0 c16 o287
200 209.0 c16 o497
220 231.0 c16 o446
250 262.0 c16 o71
100 108.0 c17 o174
120 128.0 c17 o209
155 169.0 c17 o22
190 197.0 c17 o152
230 244.0 c17 o171
255 267.0 c17 o321
105 117.0 c18 o226
140 150.0 c18 o43
185 193.0 c18 o194
195 207.0 c18 o369
210 223.0 c18 o393
245 258.0 c18 o331
190 206.0 c19 o487
215 233.0 c19 o75
255 262.0 c19 o441
100 111.0 c20 o419
110 122.0 c20 o234
165 173.0 c20 o153
185 194.0 c20 o160
195 209.0 c20 o119
230 241.0 c20 o268
260 269.0 c20 o53
115 125.0 c21 o468
135 143.0 c21 o229
155 167.0 c21 o42
190 199.0 c21 o218
205 220.0 c21 o137
225 230.0 c21 o473
235 244.0 c21 o500
85 101.0 c22 o370
110 123.0 c22 o110
130 143.0 c22 o418
170 178.0 c22 o93
205 214.0 c22 o78
220 231.0 c22 o49
260 293.0 c22 o131
120 136.0 c23 o300
165 174.0 c23 o290
185 195.0 c23 o320
205 210.0 c23 o235
225 236.0 c23 o368
85 100.0 c24 o163
140 148.0 c24 o40
175 182.0 c24 o253
195 207.0 c24 o114
210 223.0 c24 o70
230 246.0 c24 o168
240 253.0 c26 o308
260 278.0 c26 o224
295 304.0 c26 o329
230 245.0 c27 o277
245 257.0 c27 o193
265 289.0 c27 o94
295 308.0 c27 o447
315 324.0 c27 o365
265 283.0 c28 o156
285 299.0 c28 o359
300 309.0 c28 o87
350 358.0 c28 o126
280 312.0 c29 o318
335 351.0 c29 o207
270 294.0 c30 o136
315 329.0 c30 o502
