Assignment_time Pickup_time Courier_ID Orders
5 29.0 c1 o306
40 50.0 c1 o227
70 89.0 c1 o121
20 43.0 c2 o146
50 77.0 c2 o159
40 65.0 c3 o240
80 93.0 c3 o390
115 128.0 c3 o76
140 146.0 c3 o43
175 182.0 c3 o253
195 205.0 c3 o114
115 127.0 c4 o266
135 144.0 c4 o6
170 176.0 c4 o292
190 199.0 c4 o218
205 215.0 c4 o79
225 230.0 c4 o473
235 242.0 c4 o500
250 260.0 c4 o71
130 137.0 c5 o467
175 187.0 c5 o494
195 206.0 c5 o119
230 239.0 c5 o268
260 268.0 c5 o53
110 118.0 c6 o55
125 133.0 c6 o164
145 154.0 c6 o442
175 183.0 c6 o423
195 201.0 c6 o469
210 222.0 c6 o116
260 270.0 c6 o113
160 171.0 c7 o173
185 192.0 c7 o160
200 207.0 c7 o66
215 227.0 c7 o75
255 262.0 c7 o441
240 251.0 c8 o308
190 201.0 c9 o152
220 232.0 c9 o49
240 247.0 c11 o339
95 104.0 c12 o430
100 109.0 c16 o184
120 129.0 c16 o300
170 176.0 c16 o93
190 200.0 c16 o487
205 222.0 c16 o78
230 240.0 c16 o171
255 262.0 c16 o321
100 108.0 c17 o174
120 127.0 c17 o209
155 166.0 c17 o22
180 191.0 c17 o343
205 210.0 c17 o27
230 236.0 c17 o466
240 250.0 c17 o223
260 270.0 c17 o131
110 119.0 c18 o455
120 131.0 c18 o148
155 162.0 c18 o245
170 180.0 c18 o400
205 215.0 c18 o238
230 238.0 c18 o143
245 254.0 c18 o149
205 217.0 c19 o417
230 242.0 c19 o168
250 261.0 c19 o242
105 114.0 c20 o226
145 154.0 c20 o426
175 185.0 c20 o287
195 204.0 c20 o369
210 219.0 c20 o70
230 237.0 c20 o277
240 250.0 c20 o285
260 270.0 c20 o224
115 125.0 c21 o468
135 142.0 c21 o229
155 165.0 c21 o42
185 193.0 c21 o194
205 211.0 c21 o235
220 232.0 c21 o191
245 254.0 c21 o193
100 106.0 c22 o419
110 117.0 c22 o234
165 172.0 c22 o153
185 195.0 c22 o389
