Assignment_time Pickup_time Courier_ID Orders
45 82.0 c1 o837
85 101.0 c1 o81
100 115.0 c1 o1277
115 129.0 c1 o1619
140 158.0 c1 o741
165 187.0 c1 o1654
195 203.0 c1 o1402
210 218.0 c1 o1657
35 77.0 c2 o1419
80 91.0 c2 o940
100 117.0 c2 o854
125 138.0 c2 o1327
140 156.0 c2 o261
155 166.0 c2 o51
170 186.0 c2 o619
185 199.0 c2 o823
215 222.0 c2 o652
230 240.0 c2 o887
20 33.0 c3 o1466
40 57.0 c3 o1243
70 81.0 c3 o761
85 113.0 c3 o476
120 127.0 c3 o523
130 148.0 c3 o958
150 165.0 c3 o831
15 24.0 c4 o546
25 47.0 c4 o139
45 63.0 c4 o1073
75 86.0 c4 o1284
100 110.0 c4 o1369
115 136.0 c4 o1088
140 169.0 c4 o178
5 24.0 c5 o353
25 49.0 c5 o1582
55 63.0 c5 o843
75 84.0 c5 o895
95 109.0 c5 o1319
115 126.0 c5 o597
125 141.0 c5 o806 o593
160 176.0 c5 o1279
110 145.0 c6 o1665
160 170.0 c6 o1030
185 204.0 c6 o1047
215 224.0 c6 o44
25 47.0 c7 o1186
55 69.0 c7 o1165
75 86.0 c7 o970
95 109.0 c7 o1474
115 134.0 c7 o802
140 163.0 c7 o814
30 62.0 c8 o138
85 104.0 c8 o586
105 129.0 c8 o832
135 152.0 c8 o835 o689
175 188.0 c8 o1483
190 201.0 c8 o1490
205 213.0 c8 o1452
220 228.0 c8 o982
45 86.0 c9 o842
90 103.0 c9 o540
105 120.0 c9 o1191
120 148.0 c9 o1253
145 160.0 c9 o781
160 176.0 c9 o242
185 199.0 c9 o340
220 227.0 c9 o1199
35 57.0 c10 o721
80 95.0 c10 o460
100 113.0 c10 o464
115 127.0 c10 o745
135 152.0 c10 o111
155 171.0 c10 o908
120 169.0 c11 o852
185 194.0 c11 o974
205 218.0 c11 o752
25 42.0 c12 o519
90 103.0 c12 o515
110 123.0 c12 o15
140 153.0 c12 o662
165 180.0 c12 o1480
105 130.0 c13 o886
100 116.0 c14 o601
125 151.0 c14 o1137
160 177.0 c14 o358
180 203.0 c14 o1633
